[ID],Ammunition,EffectTag,SalvoStockIndex,SalvoStockIndex_ForInterface,TirEnMouvement,TirContinu,AnimateOnlyOneSoldier
65546,89 : 82768 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65555,89 : 82773 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
65556,89 : 82774 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
65557,89 : 77506 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,null
65565,89 : 82773 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
65566,89 : 82774 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
65574,89 : 79186 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65575,89 : 79187 (True) - TAmmunition,weapon_effet_tag2,1,1,True,null,null
65576,89 : 79188 (True) - TAmmunition,weapon_effet_tag3,null,null,null,null,null
65584,89 : 82787 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65585,89 : 82788 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65593,89 : 79192 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65594,89 : 79193 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65602,89 : 79192 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65603,89 : 79193 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65611,89 : 77487 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
65620,89 : 82805 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65621,89 : 80658 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
65623,89 : 77382 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65624,89 : 77383 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65625,89 : 78512 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65636,89 : 82814 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65638,89 : 79644 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65639,89 : 79645 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65640,89 : 79646 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65645,89 : 82820 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65646,89 : 82821 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65647,89 : 79009 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65652,89 : 77772 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65653,89 : 77773 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65654,89 : 77651 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65655,89 : 82595 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
65660,89 : 82830 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65661,89 : 82831 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65662,89 : 81704 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65663,89 : 79639 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
65668,89 : 78820 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65669,89 : 78821 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65670,89 : 78512 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65671,89 : 77652 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
65689,89 : 80088 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65690,89 : 80089 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65691,89 : 77487 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
65700,89 : 82851 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65701,89 : 82852 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65709,89 : 82857 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65710,89 : 82858 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
65711,89 : 80658 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
65719,89 : 82863 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65720,89 : 82864 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
65721,89 : 80658 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
65729,89 : 82863 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65730,89 : 82864 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
65731,89 : 80658 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
65740,89 : 82873 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
65748,89 : 82877 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65751,89 : 79637 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65752,89 : 79638 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65753,89 : 77651 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65754,89 : 79710 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
65759,89 : 77772 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65760,89 : 77773 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65761,89 : 77631 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65762,89 : 79639 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
65773,89 : 80004 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65774,89 : 80005 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65782,89 : 80004 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65783,89 : 80005 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65819,89 : 79605 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65827,89 : 77506 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65835,89 : 82922 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65844,89 : 82927 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65845,89 : 82928 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65853,89 : 77679 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65862,89 : 82935 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65871,89 : 77473 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
65892,89 : 77487 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
65893,89 : 77710 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
65901,89 : 77611 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65909,89 : 80104 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65917,89 : 80011 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65918,89 : 80012 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
65926,89 : 82967 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
65949,89 : 82981 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65950,89 : 82982 (True) - TAmmunition,weapon_effet_tag4,null,null,True,null,null
65951,89 : 80263 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65952,89 : 78432 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,True
65957,89 : 82987 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65958,89 : 82988 (True) - TAmmunition,weapon_effet_tag4,null,null,True,null,null
65959,89 : 79208 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65960,89 : 78432 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,True
65965,89 : 82987 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65966,89 : 82988 (True) - TAmmunition,weapon_effet_tag4,null,null,True,null,null
65967,89 : 77368 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65968,89 : 82993 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,True
65973,89 : 82987 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65974,89 : 82988 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65975,89 : 82998 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
65976,89 : 82999 (True) - TAmmunition,weapon_effet_tag4,1,1,null,True,True
65988,89 : 77667 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
65989,89 : 77668 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
65990,89 : 77376 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
65991,89 : 82588 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66002,89 : 77292 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66003,89 : 77293 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66004,89 : 77294 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,null
66012,89 : 77324 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66013,89 : 77325 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66014,89 : 77310 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66029,89 : 77310 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66037,89 : 77866 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66038,89 : 77867 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66046,89 : 77866 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66047,89 : 77867 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66048,89 : 77928 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,null
66056,89 : 81992 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66057,89 : 81993 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66065,89 : 77487 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66066,89 : 81588 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66067,89 : 81589 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,True
66075,89 : 81100 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66076,89 : 81101 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66084,89 : 83051 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66085,89 : 83052 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66086,89 : 77487 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66094,89 : 77292 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66095,89 : 77293 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66096,89 : 77294 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,null
66106,89 : 83063 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66108,89 : 79124 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66109,89 : 79125 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66110,89 : 83065 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66111,89 : 83066 (True) - TAmmunition,weapon_effet_tag4,1,1,null,null,True
66122,89 : 82188 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66123,89 : 82189 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
66131,89 : 78262 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66132,89 : 78263 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66140,89 : 77310 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66149,89 : 78220 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66150,89 : 78221 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66158,89 : 77866 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66159,89 : 77867 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66167,89 : 78148 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66175,89 : 78157 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66183,89 : 78157 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66191,89 : 77220 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66199,89 : 77283 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66207,89 : 77283 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66215,89 : 77866 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66216,89 : 77867 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66224,89 : 77866 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66225,89 : 77867 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66233,89 : 77866 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66234,89 : 77867 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66242,89 : 77936 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,null
66243,89 : 77937 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,null
66251,89 : 77923 (True) - TAmmunition,weapon_effet_tag1,1,1,null,null,null
66252,89 : 77917 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
66253,89 : 77918 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66261,89 : 77923 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66262,89 : 77936 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,null
66263,89 : 77937 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,null
66272,89 : 83141 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66273,89 : 83142 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66282,89 : 83147 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66283,89 : 83148 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66284,89 : 77866 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66285,89 : 77867 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
66293,89 : 77611 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66301,89 : 80048 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66302,89 : 80049 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66303,89 : 77487 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66305,89 : 82303 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66306,89 : 82304 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66307,89 : 78478 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
66332,89 : 80038 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66333,89 : 80039 (True) - TAmmunition,weapon_effet_tag3,null,null,null,null,null
66334,89 : 77487 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
66336,89 : 78897 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66337,89 : 78898 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66338,89 : 79131 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
66343,89 : 77382 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66344,89 : 77383 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66345,89 : 79131 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
66350,89 : 79562 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66351,89 : 79563 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66352,89 : 83182 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66357,89 : 77354 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66358,89 : 77355 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66359,89 : 83187 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
66364,89 : 78820 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66365,89 : 78821 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66366,89 : 83192 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
66377,89 : 78565 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66385,89 : 78565 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66387,89 : 80241 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66388,89 : 80242 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66389,89 : 78512 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66390,89 : 79126 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66395,89 : 83209 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66396,89 : 83210 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66397,89 : 77384 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66398,89 : 83211 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66409,89 : 77793 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66410,89 : 77794 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66411,89 : 77710 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66413,89 : 83220 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66414,89 : 83221 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66415,89 : 81781 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66416,89 : 80198 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
66421,89 : 77772 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66422,89 : 77773 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66423,89 : 79580 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66424,89 : 83226 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
66429,89 : 82277 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66430,89 : 82278 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66431,89 : 83231 (True) - TAmmunition,weapon_effet_tag4,1,1,null,True,True
66432,89 : 83232 (True) - TAmmunition,weapon_effet_tag5,1,1,null,True,True
66443,89 : 78363 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
66453,89 : 83245 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
66462,89 : 83251 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66463,89 : 83252 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66472,89 : 83257 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66473,89 : 83258 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66474,89 : 83259 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66483,89 : 83264 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66484,89 : 77923 (True) - TAmmunition,weapon_effet_tag2,2,2,null,null,True
66485,89 : 83259 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66487,89 : 83266 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66488,89 : 83267 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66489,89 : 83268 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66490,89 : 83269 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66501,89 : 79813 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66510,89 : 81327 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66519,89 : 79482 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66529,89 : 83287 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66530,89 : 83288 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66531,89 : 83289 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,null
66539,89 : 83294 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66540,89 : 83295 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
66541,89 : 77473 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66550,89 : 83300 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66551,89 : 83301 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
66552,89 : 77487 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66555,89 : 80187 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66556,89 : 80188 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66557,89 : 82315 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66558,89 : 80198 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
66569,89 : 77487 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66571,89 : 77382 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66572,89 : 79454 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66573,89 : 83311 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
66578,89 : 77382 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66582,89 : 77382 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66583,89 : 78512 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66584,89 : 83311 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
66589,89 : 77382 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66590,89 : 77383 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66591,89 : 83323 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66596,89 : 83328 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66597,89 : 79580 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66598,89 : 83329 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
66603,89 : 83328 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66607,89 : 83328 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66608,89 : 77651 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66609,89 : 83329 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
66621,89 : 83345 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66622,89 : 83346 (True) - TAmmunition,weapon_effet_tag2,1,1,True,null,True
66630,89 : 81659 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66631,89 : 81660 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66632,89 : 78800 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66640,89 : 79432 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66641,89 : 79433 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66642,89 : 78800 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66644,89 : 81946 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66645,89 : 81947 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66646,89 : 77384 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66647,89 : 81776 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66652,89 : 83360 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66653,89 : 83361 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66654,89 : 83362 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66655,89 : 83363 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66666,89 : 78800 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66668,89 : 83372 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66669,89 : 83373 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66670,89 : 83182 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66671,89 : 83374 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66676,89 : 80230 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66677,89 : 80231 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66678,89 : 83362 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66679,89 : 80198 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
66684,89 : 80230 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66685,89 : 80231 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66686,89 : 78512 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66687,89 : 83383 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
66698,89 : 80907 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
66699,89 : 80908 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
66708,89 : 78445 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66709,89 : 78446 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66710,89 : 79639 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
66729,89 : 78445 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66730,89 : 78446 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66731,89 : 78432 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66736,89 : 77869 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66737,89 : 77870 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66738,89 : 78432 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66743,89 : 78549 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66744,89 : 78550 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66745,89 : 80263 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66746,89 : 77624 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66751,89 : 83420 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66752,89 : 83421 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66753,89 : 77376 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66754,89 : 81712 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66759,89 : 79387 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66760,89 : 79388 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66761,89 : 77376 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66762,89 : 79389 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
66774,89 : 83432 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
66775,89 : 83433 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
66776,89 : 77710 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
66780,89 : 79596 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66781,89 : 79597 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66782,89 : 78594 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66783,89 : 78595 (True) - TAmmunition,weapon_effet_tag4,1,1,null,null,True
66788,89 : 79596 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66789,89 : 79597 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
66790,89 : 77661 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
66791,89 : 77662 (True) - TAmmunition,weapon_effet_tag4,1,1,null,null,True
66796,89 : 82498 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
66797,89 : 82499 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
