[ID],_ShortDatabaseName,ControllerName,TurretDescriptorList,Salves,SalvoIsMainSalvo,HasMainSalvo
38609,WeaponDescriptor_Unit_Rover_Reco_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38622,WeaponDescriptor_Unit_Rover_SAS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38627,WeaponDescriptor_Unit_Rover_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38632,WeaponDescriptor_Unit_Rover_TOW2_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38637,WeaponDescriptor_Unit_Rover_WOMBAT,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38642,WeaponDescriptor_Unit_Rubezh_SSM,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38661,WeaponDescriptor_Unit_SAS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38666,WeaponDescriptor_Unit_SASF_90_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38671,WeaponDescriptor_Unit_SASF_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38676,WeaponDescriptor_Unit_SASF_Sniper_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38685,WeaponDescriptor_Unit_SBS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38691,WeaponDescriptor_Unit_SFL_Hb_2S1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38696,WeaponDescriptor_Unit_SFL_Hb_2S3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38705,WeaponDescriptor_Unit_SKOT2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38710,WeaponDescriptor_Unit_SKOT2A,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38715,WeaponDescriptor_Unit_SKOT2AM,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38720,WeaponDescriptor_Unit_SKOT2AP_POL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38725,WeaponDescriptor_Unit_SM82_M60PM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38730,WeaponDescriptor_Unit_SO90_Dzekson,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38736,WeaponDescriptor_Unit_SO_105_Prist,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38741,WeaponDescriptor_Unit_SO_122_Gvozdika,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38746,WeaponDescriptor_Unit_SPAT_30_2_Foka,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38750,WeaponDescriptor_Unit_SPG9D_POL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38756,WeaponDescriptor_Unit_SPPZ_PT76B,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38761,WeaponDescriptor_Unit_SPW80,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38766,WeaponDescriptor_Unit_SPW_152K,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38771,WeaponDescriptor_Unit_SPW_40A,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38776,WeaponDescriptor_Unit_SPW_40P2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38781,WeaponDescriptor_Unit_SPW_40P2_Konkurs,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38786,WeaponDescriptor_Unit_SPW_40P2_Malyu_M,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38791,WeaponDescriptor_Unit_SPW_40P2_Malyu_P,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38796,WeaponDescriptor_Unit_SPW_40PA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38801,WeaponDescriptor_Unit_SPW_50PK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38806,WeaponDescriptor_Unit_SPW_50PU,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38811,WeaponDescriptor_Unit_SPW_60,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38816,WeaponDescriptor_Unit_SPW_60PB,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38821,WeaponDescriptor_Unit_SPW_70,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38826,WeaponDescriptor_Unit_SPZ_BMP2K,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38831,WeaponDescriptor_Unit_SPZ_BMP_1PC,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38836,WeaponDescriptor_Unit_SPZ_BMP_2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38843,WeaponDescriptor_Unit_SU_100_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38850,WeaponDescriptor_Unit_SU_122_54,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38856,WeaponDescriptor_Unit_SU_60_Jyu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38861,WeaponDescriptor_Unit_SV_60_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38865,WeaponDescriptor_Unit_SWE_CMD_squad,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38880,WeaponDescriptor_Unit_SX_60_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38884,WeaponDescriptor_Unit_Saper,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38889,WeaponDescriptor_Unit_Sapery,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38894,WeaponDescriptor_Unit_Saperzy,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38899,WeaponDescriptor_Unit_Sapeur,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38904,WeaponDescriptor_Unit_Sappers_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38910,WeaponDescriptor_Unit_Saxon_CP_UK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38916,WeaponDescriptor_Unit_Saxon_UK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38920,WeaponDescriptor_Unit_Schutzen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38925,WeaponDescriptor_Unit_Schutzen_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38931,WeaponDescriptor_Unit_Scorpion_Light_Tank,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38935,WeaponDescriptor_Unit_Scout,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38940,WeaponDescriptor_Unit_Scouts,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38945,WeaponDescriptor_Unit_Senke,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38951,WeaponDescriptor_Unit_Sergei,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38956,WeaponDescriptor_Unit_Sergei_MOD,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38962,WeaponDescriptor_Unit_Sexton_SA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38969,WeaponDescriptor_Unit_ShM120_PRAMS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38974,WeaponDescriptor_Unit_ShM120_PRAMS_K,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
38978,WeaponDescriptor_Unit_Shayetet_13,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
38984,WeaponDescriptor_Unit_Shenav,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38991,WeaponDescriptor_Unit_Shenav_II,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
38998,WeaponDescriptor_Unit_Shilka,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39003,WeaponDescriptor_Unit_Sholef,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39008,WeaponDescriptor_Unit_Shot_Kal,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39015,WeaponDescriptor_Unit_Shot_Kal_Gimel,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39020,WeaponDescriptor_Unit_Sissi,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39026,WeaponDescriptor_Unit_Sisu_XA180,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39030,WeaponDescriptor_Unit_Soldat_Allemand_Leger,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39035,WeaponDescriptor_Unit_Soldat_Allemand_Leger_SOLO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39040,WeaponDescriptor_Unit_Soldat_Allemand_Lourd,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39045,WeaponDescriptor_Unit_Soldat_PTUR_Fagot,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39050,WeaponDescriptor_Unit_Soldat_US_Leger,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
39055,WeaponDescriptor_Unit_Soldat_US_Leger_SOLO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39060,WeaponDescriptor_Unit_Soldat_US_Lourd,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
39066,WeaponDescriptor_Unit_Sopel,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39071,WeaponDescriptor_Unit_SpPz_Luchs_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39076,WeaponDescriptor_Unit_SpPz_Luchs_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39080,WeaponDescriptor_Unit_Spadochroniarze_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39085,WeaponDescriptor_Unit_Specialni_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39091,WeaponDescriptor_Unit_Spejdervogn,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39097,WeaponDescriptor_Unit_Spetsnaz,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39102,WeaponDescriptor_Unit_Spetsnaz_GRU,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39107,WeaponDescriptor_Unit_Spetsnaz_VMF,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39113,WeaponDescriptor_Unit_Spz_11_2_Kurz,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39121,WeaponDescriptor_Unit_Staf_Eenheid_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39137,WeaponDescriptor_Unit_Stinger_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39142,WeaponDescriptor_Unit_Stinger_UNITA_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39147,WeaponDescriptor_Unit_Stoottroepen_95_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39152,WeaponDescriptor_Unit_Stoottroepen_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39157,WeaponDescriptor_Unit_Storm,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39163,WeaponDescriptor_Unit_Stormer_HMV_UK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39171,WeaponDescriptor_Unit_Stormingenior_90_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39176,WeaponDescriptor_Unit_Stormingenior_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39181,WeaponDescriptor_Unit_Stormpionjarer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39186,WeaponDescriptor_Unit_Strela_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39191,WeaponDescriptor_Unit_Strela_2_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39196,WeaponDescriptor_Unit_Strela_3_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39202,WeaponDescriptor_Unit_Strf_9040,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39207,WeaponDescriptor_Unit_Stridsvagn_103B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39212,WeaponDescriptor_Unit_Stridsvagn_103C,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39219,WeaponDescriptor_Unit_Stripbv_3021,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39225,WeaponDescriptor_Unit_Stripbv_90,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39230,WeaponDescriptor_Unit_Strop_1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39236,WeaponDescriptor_Unit_Strop_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39243,WeaponDescriptor_Unit_Strv_103D,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39248,WeaponDescriptor_Unit_Strv_105,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39255,WeaponDescriptor_Unit_Strv_121,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39259,WeaponDescriptor_Unit_Strzala_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39264,WeaponDescriptor_Unit_Strzelcy_Konni,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39270,WeaponDescriptor_Unit_Sturmi,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39275,WeaponDescriptor_Unit_Sturmpionier,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39281,WeaponDescriptor_Unit_Stvr_102,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39286,WeaponDescriptor_Unit_Stvr_102R,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39291,WeaponDescriptor_Unit_Stvr_104,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39296,WeaponDescriptor_Unit_Su_100_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39301,WeaponDescriptor_Unit_Su_76m_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39307,WeaponDescriptor_Unit_T34B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39313,WeaponDescriptor_Unit_T34_85M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39318,WeaponDescriptor_Unit_T34_85M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39323,WeaponDescriptor_Unit_T55,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39328,WeaponDescriptor_Unit_T55A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39333,WeaponDescriptor_Unit_T55AH_Igman,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39339,WeaponDescriptor_Unit_T55AI_Igman,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
39344,WeaponDescriptor_Unit_T55AK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39349,WeaponDescriptor_Unit_T55AM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39354,WeaponDescriptor_Unit_T55AM1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39359,WeaponDescriptor_Unit_T55AM1B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39364,WeaponDescriptor_Unit_T55AM2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39369,WeaponDescriptor_Unit_T55AM2B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39374,WeaponDescriptor_Unit_T55AM2_Dyna1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39380,WeaponDescriptor_Unit_T55AM2_Merida,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39385,WeaponDescriptor_Unit_T55AMV1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39390,WeaponDescriptor_Unit_T55AM_Merida,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39395,WeaponDescriptor_Unit_T55A_Izvidjac,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39400,WeaponDescriptor_Unit_T55A_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39406,WeaponDescriptor_Unit_T55A_TLD,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39411,WeaponDescriptor_Unit_T55L,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39416,WeaponDescriptor_Unit_T55M_Matti,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39421,WeaponDescriptor_Unit_T55_Fin,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39426,WeaponDescriptor_Unit_T55_KOPA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39431,WeaponDescriptor_Unit_T55_Pionpsv,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39436,WeaponDescriptor_Unit_T62,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39441,WeaponDescriptor_Unit_T62_obr_1972,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39446,WeaponDescriptor_Unit_T62M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39451,WeaponDescriptor_Unit_T62M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39457,WeaponDescriptor_Unit_T62MV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39463,WeaponDescriptor_Unit_T62_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39468,WeaponDescriptor_Unit_T62_obr_1975,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39473,WeaponDescriptor_Unit_T64A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39479,WeaponDescriptor_Unit_T64B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39485,WeaponDescriptor_Unit_T64B1V_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39492,WeaponDescriptor_Unit_T64BM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39499,WeaponDescriptor_Unit_T64BV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39504,WeaponDescriptor_Unit_T72,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39509,WeaponDescriptor_Unit_T72A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39514,WeaponDescriptor_Unit_T72A_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39519,WeaponDescriptor_Unit_T72B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39525,WeaponDescriptor_Unit_T72B1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39530,WeaponDescriptor_Unit_T72B_Obr_1987_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39536,WeaponDescriptor_Unit_T72B_Obr_1989_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39542,WeaponDescriptor_Unit_T72M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39547,WeaponDescriptor_Unit_T72M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39552,WeaponDescriptor_Unit_T72M1D,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39557,WeaponDescriptor_Unit_T72M1K_CZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39562,WeaponDescriptor_Unit_T72M1M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39567,WeaponDescriptor_Unit_T72M1_CZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39572,WeaponDescriptor_Unit_T72M1_Wilk,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39578,WeaponDescriptor_Unit_T72S1_RDA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39584,WeaponDescriptor_Unit_T72S_CZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39589,WeaponDescriptor_Unit_T72S_POL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39594,WeaponDescriptor_Unit_T72S_RDA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39599,WeaponDescriptor_Unit_T72_KOPA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39604,WeaponDescriptor_Unit_T72_M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39609,WeaponDescriptor_Unit_T72_MOD1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39614,WeaponDescriptor_Unit_T72_MOD3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39620,WeaponDescriptor_Unit_T72_Moderna,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39625,WeaponDescriptor_Unit_T72_Wilk,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39631,WeaponDescriptor_Unit_T80,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39638,WeaponDescriptor_Unit_T80A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39644,WeaponDescriptor_Unit_T80B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39650,WeaponDescriptor_Unit_T80BV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39656,WeaponDescriptor_Unit_T80U,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39661,WeaponDescriptor_Unit_T80UM_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39680,WeaponDescriptor_Unit_T90S_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39685,WeaponDescriptor_Unit_T90_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39690,WeaponDescriptor_Unit_TAB71,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39696,WeaponDescriptor_Unit_TELAK_91,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39702,WeaponDescriptor_Unit_TO55,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39707,WeaponDescriptor_Unit_TO55_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39712,WeaponDescriptor_Unit_TO62,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39717,WeaponDescriptor_Unit_TOPAS_R2M,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39722,WeaponDescriptor_Unit_TOS1_Buratino,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39729,WeaponDescriptor_Unit_T_34_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39734,WeaponDescriptor_Unit_T_34_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39739,WeaponDescriptor_Unit_Tan_SAM_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39750,WeaponDescriptor_Unit_TelaK_84,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39755,WeaponDescriptor_Unit_TelaKrH_66,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39762,WeaponDescriptor_Unit_TelaKrH_71,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39769,WeaponDescriptor_Unit_TelaKrH_84,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39773,WeaponDescriptor_Unit_Teritorijalna_Odbrana,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39784,WeaponDescriptor_Unit_Terra_865BM_Musti,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39788,WeaponDescriptor_Unit_Territorials,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39798,WeaponDescriptor_Unit_Tgb_m42,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39804,WeaponDescriptor_Unit_Tiran5_Blazer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39810,WeaponDescriptor_Unit_Tokchon_122mm_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39815,WeaponDescriptor_Unit_Tokchon_130mm_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39820,WeaponDescriptor_Unit_Tokchon_152mm_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39825,WeaponDescriptor_Unit_Tor_RDA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39833,WeaponDescriptor_Unit_Tor_URSS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39844,WeaponDescriptor_Unit_Tpz_Fuchs,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39849,WeaponDescriptor_Unit_Tpz_Fuchs_MILAN,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39861,WeaponDescriptor_Unit_Tracked_Rapier,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39868,WeaponDescriptor_Unit_Tracked_Rapier_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39874,WeaponDescriptor_Unit_Trackers_SA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39884,WeaponDescriptor_Unit_Tungunska_RDA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39889,WeaponDescriptor_Unit_Type96_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39894,WeaponDescriptor_Unit_Type_531C_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39899,WeaponDescriptor_Unit_Type_55_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39904,WeaponDescriptor_Unit_Type_56_APC_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39909,WeaponDescriptor_Unit_Type_56_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39914,WeaponDescriptor_Unit_Type_59_120_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39921,WeaponDescriptor_Unit_Type_59_IIA_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39926,WeaponDescriptor_Unit_Type_59_II_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39931,WeaponDescriptor_Unit_Type_59_I_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39936,WeaponDescriptor_Unit_Type_59_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39941,WeaponDescriptor_Unit_Type_59_Strela,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
39946,WeaponDescriptor_Unit_Type_60_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39953,WeaponDescriptor_Unit_Type_61_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39959,WeaponDescriptor_Unit_Type_62G_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39964,WeaponDescriptor_Unit_Type_62_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39969,WeaponDescriptor_Unit_Type_62_I_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39974,WeaponDescriptor_Unit_Type_63_A531_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39979,WeaponDescriptor_Unit_Type_63_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
39985,WeaponDescriptor_Unit_Type_63_II_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39992,WeaponDescriptor_Unit_Type_63_I_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
39997,WeaponDescriptor_Unit_Type_63_nk,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40002,WeaponDescriptor_Unit_Type_69_IIA_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40008,WeaponDescriptor_Unit_Type_70_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
40013,WeaponDescriptor_Unit_Type_73_APC_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40018,WeaponDescriptor_Unit_Type_74,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40024,WeaponDescriptor_Unit_Type_74A_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40029,WeaponDescriptor_Unit_Type_74B_Nana_yon_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40034,WeaponDescriptor_Unit_Type_74E_Nana_yon_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40039,WeaponDescriptor_Unit_Type_74G_Kai_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40045,WeaponDescriptor_Unit_Type_74_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
40051,WeaponDescriptor_Unit_Type_75_105mm_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
40056,WeaponDescriptor_Unit_Type_75_HJ_8_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
40061,WeaponDescriptor_Unit_Type_75_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
