,Hash,String
1457,30AADF9E415C0000,M35
1458,B27C0442425C0000,M38A1 106mm
1459,24B6088B505C0000,M41A1
1460,55C6194B525C0000,M48A5K2
1461,373D1B4B525C0000,M48A5
1462,389DCF59605C0000,M50A1 ONTOS
1463,B3890A4B725C0000,M68A1
1464,333D9B68725C0000,M68
1465,2A4CCB78805C0000,M70 Smoke
1466,306F4AC8805C0000,M/727 HAWK
1467,E94DAF3A935C0000,M8 AGS
1468,744EDF9AC75C0000,Main Battle Tank Prototype
1469,347B9B0DD15C0000,MC3
1470,3CED0581E15C0000,TOW DEFENDER
1471,F46CA24BF35C0000,MECA L/48
1472,C2703121075D0000,MFRW BM-21
1473,C5703121075D0000,MFRW BM-24
1474,01727121075D0000,MFRW RM-70
1475,4DDB09C6155D0000,Shillelagh-C
1476,55672DC5305D0000,THS Mi-24
1477,556739C5305D0000,THS Mi-25
1478,E9EC4AC5305D0000,Mi-24
1479,93D46C52315D0000,#command Z-5
1480,5567815E325D0000,THS Mi-8T
1481,C1D072C1505D0000,Rh 202
1482,03349BB17B5D0000,ATGM MILAN F2
1483,F1EA72D5A45D0000,MPi-K
1484,E8AC9B56C95D0000,MLRS
1485,B23C248CE55D0000,MT-LB PODNOS
1486,2D3AEBA6555E0000,Missile Launcher
1487,B31E95B36B5E0000,Main Gun
1488,8772ABB86E5E0000,Mauser m/96
1489,5DC77D41E15E0000,Mi-40
1490,3D0D1903EB5E0000,MiG-25BM
1491,3D0D0904EB5E0000,MiG-31
1492,C38144EEEC5E0000,M134 Minigun
1493,5E2340E6ED5E0000,MIRAGE F1CT
1494,02A4B2E6ED5E0000,MIRAGE F1C
1495,EEAC9303015F0000,Mk.24 Zuni
1496,9A151CF94D5F0000,HB 60 LP
1497,B21C1CF94D5F0000,HB 60
1498,2DEB4279AC5F0000,Multirole combat aircraft
1499,E66D6A8152610000,YUCKJEONDAE '90
1500,78AED36857610000,JEONGCHALDAE #reco2
1501,74AE2FE56E620000,Naval Auto-cannon
1502,4120ECF44D630000,2A15 Norov
1503,357DB7F94D630000,F-5A FREEDOM FIGHTER
1504,E63BBB9820650000,OH-1 NINJA #reco3
1505,AE7CAB9E21680000,P-15 Termit
1506,93D4180A19690000,PGZ-95
1507,39CD9A50A5690000,PPK FAGOT
1508,93D42809E9690000,PTZ-89
1509,66CC4E15476A0000,PZRK IGLA
1510,83A157B06A6A0000,BAEK-KU
1511,D175ABFF6C6A0000,PANZERGRENADIERE '90
1512,8261ECE7BD6B0000,PVRBV 551
1513,91120897F46B0000,PzH M109G
1514,EAECDEE6656C0000,Q-5B
1515,C33508A9A96F0000,Quad M2 Browning
1516,D12595A9A96F0000,Quad HMG
1517,373D0748C7700000,RBS 70
1518,2A8F074AC7700000,Lvgrp RBS 90
1519,6EACB659F3700000,Recon Helicopter
1520,116148CD02710000,MatTrsp CH-53G
1521,B31B334462710000,RL-100 Blindicide
1522,01921CDF62710000,FFAR
1523,2D3AEBA655720000,Rocket Launcher
1524,1CA4C6E66A720000,RAFALE C F1
1525,269CAAFB6F720000,RAZVEDKA #reco2
1526,66DBB934AA720000,Recoilless gun
1527,5C19BB34AA720000,Recoilless Rifle
1528,F45DCF34AA720000,Armored recon Prototype
1529,5199AAF1EA720000,Rifled Gun
1530,B32AABF1EA720000,RIFLEMEN
1531,24B6DCEA4E730000,ROVER #reco2
1532,DDD2DDEA4E730000,ROVER PINKY #reco3
1533,61E6DDEA4E730000,LARO TOW
1534,B16BDE11B2740000,Strela-2M
1535,42379C9205750000,SFL-Hb 2S1
1536,44379C9205750000,SFL-Hb 2S3
1537,295D975EC5750000,Smoke Rocket Pod
1538,93D40481F0750000,SU-100
1539,B3FAE77A8B760000,MOT.-SCHÜTZEN
1540,B29AC7AB0F770000,Skyflash SuperTEMP
1541,BF39E3B95A770000,SPETSNAZ
1542,ECECC6B79A770000,Sterling
1543,CDADB2B39B770000,FIM-92C Stinger
1544,8160C6EA9D770000,9M37
1545,9760C6EA9D770000,9M31M
1546,411128EB9D770000,STRF 9040
1547,AC0BC1EE9D770000,Strike fighter
1548,83199BFF9D770000,PPZR STRZA?A-2
1549,DC1008F79E770000,STRV 102R
1550,0C1108F79E770000,STRV 103B
1551,0D1108F79E770000,STRV 103C
1552,64535CC3A0770000,Su-22M4
1553,2C7D43C6A0770000,Su-25
1554,158657C6A0770000,SU-25K
1555,5DC77D01A1770000,Su-27PU
1556,15565D0CA2770000,SU-7BMK
1557,6ABCBADC61780000,TQBZ-56
1558,6ABCBA5C72780000,Type 68
1559,6ABCBA9C90780000,QBZ-81
1560,9A414C5727790000,KHS Mi-35P
1561,DA32748B96790000,TOPAS-2AP
1562,A74C33396A7A0000,Tactical bomber
1563,661CABB56C7A0000,Tampella
1564,492198776E7A0000,TATRA 148
1565,8CC045F34D7B0000,TORNADO GR.1B
1566,788BEAD05F7B0000,TPz FUCHS
1567,668BE2E9AC7B0000,2S11 Tundscha
1568,01315CB3CB7B0000,Twin M230
1569,EEEC5EB3CB7B0000,Twin M134 Minigun
1570,8A005FB3CB7B0000,Twin Mk19
1571,D12595B3CB7B0000,Twin HMG
1572,D17595B3CB7B0000,Twin MMG
1573,B3CE1243ED7B0000,Twin Type 23
1574,E1D42847ED7B0000,Type 69 CIWS
1575,01211C48ED7B0000,Dual Type 76-130
1576,15A6186AED7B0000,Type 59
1577,C6201C6AED7B0000,Dual Type 61
1578,08211C6AED7B0000,Dual Type 61
1579,F04C1C6AED7B0000,Type 63 #reco1
1580,88711C6AED7B0000,Dual Type 66
1581,0871206AED7B0000,Dual Type 76F
1582,1536246AED7B0000,SINHUNG
1583,15A61C05B97C0000,UAZ 469 #reco2
1584,173CD315B97C0000,UAZ-469 KONKURS-M
1585,BEAA4B8E207D0000,UH-1B
1586,BEAA4B92207D0000,UH-1H HUEY
1587,D3E4D3B1997E0000,#command UDALOY II
1588,EAED42B93B7F0000,Fire
1589,8E8110B1797F0000,URAL-375D
1590,C14014B1797F0000,URAL-4320
1591,B21C0C8121800000,V-150 20mm #reco1
1592,B27C208121800000,V-150 76mm
1593,B21C288121800000,V-150 90mm
1594,84100C1EB3800000,VAB T20/13
1595,CB420C84E7810000,VTT-323 IGLA
1596,15460C84E7810000,VTT-323
1597,F1EA728941820000,Vz. 58
1598,310DD35D48840000,W-3W SOKÓ?
1599,93D4080142860000,#command ZZZ-701
1600,E66C3A0842860000,wz.77 DANA
1601,B389068670890000,XM-150
1602,93D41401118E0000,YW-304
1603,93D40809118E0000,YW-381
1604,82E2BEECEC8E0000,Yingji-91
1605,1516108235910000,ZIL-130 CARGO
1606,153620C6D7910000,ZSU-57-2
1607,CBE06555F7A30000,OT-64A
1608,A74C337ADCA40000,Cluster bombs are bomblets dropped in numbers over an area. They deal both anti-tank and anti-personel damages over an area
1609,ECECC6B919A50000,Multiple-barreled rotary autocannons
1610,6A6ACEEA1DA50000,Description not available
1611,B3CEB6A879A50000,Description not available
1612,A74C33B589A50000,Napalm bombs deal few damages on impact
1613,B31E95BB89A50000,Naval guns are designed to fire anti-personal rounds on a direct trajectory
1614,D7D295BB89A50000,Naval surface-to-air missiles are medium to long range weapons dedicated to engaging aerial targets and enemy missiles. They are ineffective against ground targets.
1615,A89BE366ACA50000,Description not available
1616,295D975EC5A50000,Rocket pods are helicopters and planes' weapons
1617,A74C33B9CAA50000,Bombs are dropped by planes on ground targets. Using only gravity as a mean of projection
1618,93D44C9362A80000,ZTZ-59-II
1619,C3E5704C4CD70000,BRDM-2 #reco1
1620,4E314C574CD70000,Mi-24D
1621,5CF3D09EB9DE0000,TORNADO ECR
1622,2E1AAB778EDF0000,MOTOST?ELCI
1623,55C61DC271E40000,FIAT 6616 #reco2
1624,C282B7A86EFD0000,SpPz LUCHS #reco1
1625,C382B7A86EFD0000,SpPz LUCHS A1 #reco2
1626,97EEC7E635680100,BRDM-2 MALYUTKA-P
1627,9AEEC7E635680100,SPW-40P2 MALYUTKA-P
1628,DEF248B21C040200,100mm HEAT
1629,DEF248B26C040200,105mm HEAT
1630,DEF248B27C040200,106mm HEAT
1631,DEF248B21C080200,110mm HEAT
1632,DEF248B23C080200,112mm HEAT
1633,DEF248B21C0C0200,120mm HEAT
1634,DEF248B23C0C0200,122mm HEAT
1635,DEF248B21C100200,130mm HEAT
1636,DEF248B29C100200,138mm HEAT
1637,DEF248B23C180200,152mm HEAT
1638,DEF248B26C1C0200,165mm HEAT
1639,3B7DD39821740300,2S15 NOROV
1640,9D99E39722740300,2S19 MSTA-S
1641,261C9BD785740300,2S7M MALKA
1642,1566C2B1DB760500,ZSU-23-4 SHILKA
1643,CBD02D5AE60D0700,OT-62B
1644,DEF248B26C0C0800,72mm HEAT
1645,15162D8BD6050900,Type 80 SPAAG
1646,15C69A668D130900,Deprec! Type 83 SPAAG
1647,D5B2741941540A00,9K33 OSA-AK
1648,C205EB0C42540A00,9K37 BUK-M1
1649,B3CB7B88D0450B00,Twin AGS-17
1650,E67DD2CD23480B00,AH-1E COBRA
1651,E67DD20D24480B00,AH-1F COBRA
1652,E67DD24D27480B00,AH-1S COBRA
1653,F1EA725881540B00,MPi-AK-74N
1654,5E266981205E0B00,AMX/HOT
1655,F56D4A84205E0B00,AMX-13 HARPON
1656,AAAFA62A47620B00,REDEYE
1657,78AED36847620B00,NORFORCE #reco2
1658,24B674E062750B00,ASLAV-S #reco3
1659,B07957C4A0910B00,AZP-23
1660,D59777B8BBC70B00,STALWART
1661,7E5CD77A27DF0B00,Armored Supply Truck
1662,4D99C7BA89E30B00,Assault Carbine
1663,5C99C7BA89E30B00,Assault Rifles
1664,5DC77D9AE05C0C00,BMD-1P
1665,5DC77DD5E05C0C00,#command BMD2-K
1666,5DC77DC4E5700C00,BRDM-3 #reco1
1667,15C668C1C1790C00,BTR-60PB
1668,5DC77D81C2790C00,BTR-90
1669,D8E2652A7B9B0C00,BARGE
1670,5EB3682A7B9B0C00,BARGE
1671,6ADDE1339DBA0C00,"""Bidons spéciaux"""
1672,93A56946822D0D00,CANADIAN AIRBORNE '85
1673,6A4EFB74832D0D00,COYOTE #reco2
1674,CBE7818B852D0D00,LAV-III TUA
1675,78AED368872D0D00,RECCE #reco2
1676,4C4088D7E25C0D00,#command AMX-30B CNE
1677,8BC30D88E75C0D00,#command FüPz T-72(K1)
1678,8419AB77DE910D00,PLRK STRELA-3
1679,EE7A9B79379B0D00,CF-104 STARFIGHTER
1680,F45DC3B3B79B0D00,Cavalry Tank Prototype
1681,037C09716CB60D00,CHALLENGER 1 Mk.2
1682,F8ADAB386EB60D00,CHASSEURS
1683,6007DD26ABD30D00,COUGAR
1684,1CA4C6664EDF0D00,CROTALE
1685,4620E4B3DA540E00,CENTURION 105mm
1686,EE7A9B79379B0E00,STARFIGHTER
1687,264FE7B389AB0E00,SPADOCHRONIARZE
1688,41B1D24C6CEA0E00,Dual Bofor L/56
1689,4234790BA4890F00,LEVEL FATIGUE -1
1690,4334790BA4890F00,LEVEL FATIGUE -2
1691,81F5808FA5890F00,ROOKIE
1692,82F5808FA5890F00,TRAINED
1693,83F5808FA5890F00,HARDENED
1694,84F5808FA5890F00,VETERAN
1695,85F5808FA5890F00,ELITE
1696,B189BA794DC70F00,Electro-optical
1697,E96D2E9020081000,F-111F AARDVARK
1698,79CBBA1822081000,F-117 NIGHTHAWK
1699,B989CAB457081000,F-14 TOMCAT
1700,6ACC9A4F63081000,F-15C EAGLE
1701,064CC74C73081000,F-16C BLOCK 52
1702,304AC76773081000,F-16C BLOCK 30
1703,B30A9BB763101000,F 35 DRAKEN
1704,B179E7B87B711000,MISTRAL
1705,027CE5EA7DAB1000,FERRET Mk.1 #reco1
1706,4B97C12667C61000,Fla-Kom OSA
1707,0362585067C61000,Fla SFL 57-2
1708,6A9CCFA6ACDE1000,#command FREMANTLE
1709,F8ADBAB18BEB1000,FUSILIERS
1710,9BE4C7FFEFDE1100,#command GRIZZLY CP
1711,30AADF5E63601200,HN-5C Truck
1712,2EACFB3A9E9B1200,#command HATSUYUKI
1713,5DC77D4320581300,IL-102
1714,F0AA2FB89BC71300,ILTIS Aufk. #reco2
1715,DE72E96DA32D1400,CHU-MAT
1716,B79ACFBAA42D1400,M67-HAN
1717,82A2D6BEA72D1400,PSAM
1718,4642A755CA9A1400,PALR MILAN 2
1719,0217DDA6CE9A1400,JAGUAR GR.1
1720,F1EA72D552311500,kbk AKM
1721,15E825D3D5491500,KHS Mi-8TB
1722,D1B024C5F56B1500,KPz M48A2G
1723,2E4EA7B329D31500,KOMANDOSI
1724,3F8ADF3A3CD31500,PT?S KONKURS
1725,DA4279CBA5FB1500,MITHUBISHI MAT
1726,B3BBC6AAA30C1600,L-29R DELFIN
1727,6BAC3A1DA70C1600,L-29RS DELFIN
1728,E6192F0BA9101600,L-39ZA ALBATROS
1729,B7BAD31CA8711600,LRPV ROVER #reco3
1730,6A9EABBEB99A1600,#command LA FAYETTE
1731,44B7D35C3A9B1600,#command ROVER KPV
1732,D5B7D35C3A9B1600,#command ROVER CP
1733,1C84DE6A8CAA1600,LECLERC
1734,4293DE664DAB1600,LEOPARD C1
1735,DF1249C610081700,M1025 HUMVEE M134 #reco1
1736,55C60D8B12081700,K55
1737,C212118B12081700,PzH M109A3GA1
1738,DA420D4B20081700,203 SP
1739,61E6090B21081700,M150
1740,24B6088B31081700,M125A1
1741,E0020D8B60081700,M151A2 FAV #reco3
1742,61E60D8B60081700,M151A2 TOW
1743,B27C0482100C1700,M201 106mm
1744,D8624D97100C1700,M201 MILAN
1745,2D6EC6D0100C1700,M202 Flash
1746,1C747156800C1700,M270 LRM
1747,BE1AA7E6CD0C1700,M2 BRADLEY IFV
1748,848335C292101700,#command M38A1 CP
1749,BE1AA7E6CD101700,M3 BRADLEY CFV #reco2
1750,796E6AC292141700,M48A1
1751,55C655C492141700,M48A3K
1752,55C655C692141700,M48A5K
1753,796E6AC692141700,M48A5 USMC
1754,24B6080B82181700,#command M577A1
1755,347B9B8D301C1700,M621 LOGK
1756,30AADF9E301C1700,M621
1757,306F4A1332201700,M727 I-HAWK
1758,61E64DD271281700,M966 HUMVEE TOW-2
1759,1516594160381700,MD 500D AGS-17
1760,B79ABBB54E391700,MD JUPITER
1761,D334D3AC793B1700,MOUNTAINEERS
1762,DDA72D4E70481700,MH-60L DAP
1763,5DC77D70314C1700,MI-24K #reco3
1764,B90AA334574C1700,Mi-4 S-8
1765,556755A0974C1700,THS Mi-8TV
1766,CB00CD66EC5E1700,ATGM MILAN F3
1767,C222DC6A7A9B1700,MARDER 1A1
1768,C322DC6A7A9B1700,MARDER 1A2
1769,C422DC6A7A9B1700,MARDER 1A3
1770,15665DC410B91700,MIG-23ML
1771,EA0D4188C0BA1700,MiG-17F
1772,F26D428AC0BA1700,MiG-19PM
1773,8BC35DC2C0BA1700,MiG-21M
1774,648331C4C0BA1700,MiG-23BN
1775,740C5DC4C0BA1700,MiG-23ML
1776,4E645DC4C0BA1700,Mig23MLS
1777,8BC35DC4C0BA1700,MiG-23ML
1778,740C69C4C0BA1700,MiG-23MLD
1779,68AC43CAC0BA1700,MiG-29S
1780,3D0D5D02C1BA1700,MiG-31M
1781,4B46A8AC79BB1700,MIRAGE IIIO(A)
1782,5046A8AC79BB1700,MIRAGE IIIO(F)
1783,74AE2F657ED31700,Automatic Mortar
1784,EEFCDD667ED31700,Mortar Carrier
1785,B83ABBB779551800,JEOGOCKDAE
1786,F8ADD6B5D9551800,GONGBYONG
1787,8319AB77DE551800,STRELA-2
1788,39CD9A10672D1A00,PALR FAGOT
1789,FACBCE74DB341A00,CHONG-JU
1790,BBD91881B0581A00,PLA 105
1791,D5B2741913721A00,9K33M2 ROMB
1792,55DB39CC81781A00,PT-76B DshK #reco1
1793,39CD9A10F7791A00,PTUR FAKTORIYA
1794,B7AA9BEC3FBB1A00,PINZGAUER
1795,74AE2F656AEA1B00,Quad Autocannon
1796,306F4AC8D1311C00,RBS 67 HAWK
1797,D77CD35EB9401C00,TORNADO MFG
1798,8419AB77DE551C00,PZRK STRELA-3
1799,C600424B55651C00,KAFV 25
1800,8102424B55651C00,KAFV 90 #reco1
1801,56C321C755651C00,M67 RCL
1802,AAAFA62A57651C00,HYU-SAM REDEYE
1803,78AED36857651C00,SUSAEK-DAE #reco2
1804,24B6DCAA5B9B1C00,TRACKED RAPIER
1805,4B07DDAA5B9B1C00,TRACKED RAPIER FSA
1806,CC81781AA9691D00,SchwPz PT-76B #reco1
1807,8D266817436A1D00,SPz BMP-1 P/c
1808,15262CD6C3791D00,BRDM-2 STRELA-1
1809,D5A73533DD9B1D00,#command AT105C
1810,41222CA28EBB1D00,SISU XA-180
1811,56A611D730E81D00,Su-22M4
1812,99A615D730E81D00,Su22M4P
1813,8BC315D730E81D00,Su-22M4
1814,79EE42D730E81D00,Su-22M4P
1815,B30A695731E81D00,Su-24M
1816,2C7D439E31E81D00,Su-25T
1817,F06CC61032E81D00,Su-27S
1818,B319431732E81D00,Su-27M
1819,93D4541D32E81D00,SU-27SK
1820,B5EAF8715DEB1D00,F.O.B.
1821,EAEDAEECECF21D00,Swingfire
1822,6ABCBA9C70181E00,QBZ-56-I
1823,48729F1933201E00,T-72B Obr 1987
1824,4A729F1933201E00,T-72B Obr 1989
1825,5DC77DD717241E00,T-80UM
1826,381DD39521241E00,T815 KOLOS
1827,DA425D4B379B1E00,TAN-SAM SHORT ARROW
1828,4290CFE669DE1E00,Trabant01
1829,88D045CBECF21E00,Twin AGS-17
1830,74AE2FE5ECF21E00,Twin Autocannon
1831,D38410815AFB1E00,HUJIAN
1832,EE0D09835AFB1E00,#command TYPE 21
1833,93D418865AFB1E00,ZZC-55 #reco1
1834,93D41C865AFB1E00,ZZC-56  #reco1
1835,91C61D865AFB1E00,Type 56
1836,DA4205875AFB1E00,RENSOU 106mm
1837,DA4209875AFB1E00,ROKU-ICHI SHIKI
1838,93D40C875AFB1E00,ZTQ-62  #reco1
1839,93D410875AFB1E00,PGZ-63
1840,91C629875AFB1E00,Type 69
1841,93D404885AFB1E00,PLZ-70
1842,DA4215885AFB1E00,105 SP
1843,DA4219885AFB1E00,155 SP
1844,93D420885AFB1E00,ZBD-86
1845,93D404895AFB1E00,Deprec! ZTZ-80
1846,93D408895AFB1E00,PHL-81
1847,93D410895AFB1E00,PLZ-83
1848,DA4221895AFB1E00,HACHI-NANA SHIKI #reco1
1849,93D424895AFB1E00,ZTZ-88
1850,DA4229895AFB1E00,HACHI-KYU SHIKI
1851,A0562947412E1F00,UAZ-469 KPV #reco1
1852,DA422D5470481F00,UH-60P
1853,B8D9C2B71E551F00,GURKHAS
1854,03842DD674551F00,MILAN 2
1855,A003064AD7711F00,VDV '90
1856,B83ABBB779751F00,US MARINES
1857,24B6B0B4ECCE1F00,UNIMOG
1858,2A4CCB5DEECE1F00,Smoke
1859,EA6E5EB49ABA2000,Missile Air-Sol Maverick
1860,6AEA76B49ABA2000,Missile Air-Air Sidewinder
1861,FA6DC2A989FB2000,VÝSADKÁ?I
1862,24B6780B73652100,ROVER WOMBAT
1863,93D42494A4902100,Z-9A HJ-8
1864,EC4D4309019B2300,YAK-38
1865,9EF52D5DB7182400,Z-5A
1866,D5379B320EDF2600,CHIEFTAIN MARKSMAN
1867,C3A204C2359B2800,M109A2 R.C.H.A.
1868,C34208C2359B2800,M113A1
1869,C2620CC2359B2800,M125
1870,A75E0D4235FC2800,2K12 KUB-M
1871,33ED6A4837FC2800,2S7 PIVONKA
1872,D7327859D5FD2800,OT-64C
1873,8C7214E4F2FD2800,#command VELITELSKÉ UAZ
1874,B31E956E7E2F2900,Description not available
1875,F46CA274AE2F2900,Quick-firing guns of small caliber (usually 20mm to 30mm)
1876,B7FAE72E4F4B2900,Howitzer
1877,32E3EA116E5A2900,Laser guided bombs anti-personal bombs fired and guided to target like any AGM. But they are only dealing damages to unarmored targets
1878,E8AC9B56C95D2900,Multiple Launch Rocket Systems are artillery units firing quick volleys of heavy rocket. A saturation weapon
1879,2D3AEBA6555E2900,Description not available
1880,B31E95B36B5E2900,Main Gun or Tank Gun are designed to fire either or both anti-tank and anti-personel rounds on a direct trajectory
1881,74AE2FE56E622900,Quick-firing guns of small or medium caliber (usually 20mm to 80mm)
1882,D12595A9A96F2900,Description not available
1883,2D3AEBA655722900,Rocket launchers used by engineers and assault troops are firing incendiary rockets
1884,5C19BB34AA722900,Recoilless Rifles are anti-tank weapons of old design. More cumbersome than infantry LAWs
1885,5199AAF1EA722900,Description not available
1886,295D975EC5752900,Smoke rocket pods works the same as regumar rocket pods
1887,D12595B3CB7B2900,Description not available
1888,D17595B3CB7B2900,Medium-Machine Guns are mounted on vehicles and provide them not only with extra firepower
1889,C24208C2359B2900,M/113A1
1890,C2620CC2359B2900,M/125
1891,93D40483A0182A00,PTZ-59
1892,93D42CD3A4182A00,Type 59-I
1893,037CCDAE99AF2A00,CHIEFTAIN Mk.2
1894,067CCDAE99AF2A00,CHIEFTAIN Mk.5
1895,C2ADFEB359A72C00,RAKETENJAGDPANZER 1
1896,C3ADFEB359A72C00,RAKETENJAGDPANZER 2
1897,1C347899A4C63100,GAZELLE 342M HOT 2
1898,15364D13DD9A3200,CH'ONMA-HO IV
1899,C27204C275D33300,NM106
1900,C24208C275D33300,NM113
1901,C2620CC275D33300,NM125
1902,CA5190CB17D33500,UAZ-469A ZWIAD. #reco2
1903,067CCDB47BEB3900,CENTURION Mk.5
1904,077CCDB47BEB3900,CENTURION Mk.6
1905,8E14D59D2C0F8600,DANA
1906,3A3BEBDE350CD500,2K22 TUNGUSKA-M
1907,B8CECEBA370CD500,2K22 TUNGUSKA
1908,9709E7BA1F9BD700,BRDM-2 MALUTKA-P
1909,9809E7BA1F9BD700,BRDM-2 MALYUTKA
1910,9A09E7BA1F9BD700,BRDM-2 MALYUTKA-P
1911,B0FBA73F1D09DD00,2S1 GO?DZIK
1912,B09BFEF41E09DD00,2S1 GVOZDIKA
1913,BE8BE726BC10DD00,2S3 AKATSIYA
1914,2E9E9BF07211DD00,2S3M AKATSIYA
1915,A63BD3BCAB21DD00,2S7 PIWONIA
1916,D702690FA7CAEA00,Deprec! COMMANDOS PARA '85 #reco2
1917,E96CC62DEB4A0602,HIGHLANDERS
1918,778EDF744E5F8102,MOTOSTRELKI '90
1919,A74C73C445109502,9K33M3 ROMB
1920,57B52C5D46109502,9K33 OSA-AKM
1921,66ACDE7967109502,MT-LB STRELA-10M
1922,B79ACE7AEB05C202,A-10A THUNDERBOLT II
1923,24B6E8AD5955C502,A-4K KAHU
1924,24B6B43EDC55C502,A-4K SKYHAWK
1925,306FB63EDC5DC502,A-4M SKYHAWK II
1926,03CC9BAD0F77C502,A-4F SKYHAWK II
1927,B3D9A2B3894DC602,A-5I
1928,EC6CB6E86C62C602,A-5
1929,6AAADFF93C41C702,A-6E TRAM INTRUDER
1930,B79AEA773E4FC702,A-6A INTRUDER
1931,C3ED9AF84D37C802,A-7E CORSAIR II
1932,6E67DE27DD08D202,AH-1 COBRA SIDEWINDER
1933,27DD986AE709D202,AH-1T SEACOBRA IP
1934,CDADD67A170AD202,AH-1W SUPERCOBRA
1935,6A8B9AF5521CD202,AH-64A APACHE
1936,273BD396531CD202,AH-64D LONGBOW #reco3
1937,81F12D462088D702,AMX-13 AU 105mm
1938,66EC5E5A2088D702,AMX-10P/MILAN
1939,B7DE355C2088D702,AMX-10 RC SB
1940,F3ACDE4C4088D702,AMX-30B2 BRENNUS
1941,746CEE4C4088D702,AMX-30B
1942,A62CD34DA090D802,COMMANDOS '90
1943,2ACBBA4EA090D802,DIGGERS '90
1944,A66E77CED590D802,#command TAC HQ
1945,E96CCA32DD90D802,COMMANDOS
1946,F8ADB2ACEB90D802,DIGGERS
1947,B7EACEB4AB91D802,ASSAULT PIONIERS
1948,6AAD77D04010DD02,AS 332F Super Puma
1949,DD302C4C6010DD02,A22 Squirrel #reco2
1950,6D3E9B9A7118DD02,AS565 PANTHER
1951,F96C6ACC7518DD02,AS565 MB PANTHER
1952,ADBA9B371328DD02,AS-90
1953,24B61803B858DD02,ASLAV-25 #reco1
1954,60071903B858DD02,ASLAV-25 FSV
1955,61E61903B858DD02,ASLAV-25 TOW-2
1956,24B6341AB858DD02,ASLAV-PC
1957,33CD9AB77345DE02,Deprec! LIGHT RIFLEMEN '90
1958,D06CC6EE7545DE02,ATGM MILAN F1
1959,AA7BDFA6C424E002,AV-8B HARRIER II
1960,AA7BDFA6D424E002,AV-8C HARRIER
1961,B7EADEB72925E002,AV-8A HARRIER
1962,B7C9EA74A345E002,COUGAR RECON #reco1
1963,F1FFBB77A445E002,GRIZZLY
1964,24B6E41DEEEEF102,STOLLY
1965,7C6CE61DEEEEF102,ALVIS STALWART
1966,B17BAAEEE9AEF202,AMFIBIEBIL 101
1967,ECFCE4B16EE2F802,ASSAULT ENGINEERS
1968,C2C531BF06AFFA02,AufkPz BRM-1 #reco3
1969,E4F2FD500CAFFA02,AufklFz UAZ #reco2
1970,B20ABB77DE350B03,BAC STRIKEMASTER
1971,865AFBF9200C1403,BJ212 ZC #reco2
1972,B3C99AF7870C1703,BM-27 URAGAN
1973,2D7AAB7217101703,BM-30 SMERCH
1974,8BC30D5A27681703,SPz BMP-1 SP-2
1975,4672DC272D681703,BMP-685
1976,38EECA3436681703,SPz BMP-2
1977,8922DC273D681703,BMP- 2 Obr. 1986
1978,173CD3D570391C03,BRDM-2 KONKURS-M
1979,3A3CD3D570391C03,BRDM-2 KONKURS
1980,827AE7DD70391C03,BRDM-2  STRZA?A-1M
1981,B17AE7DD70391C03,BRDM-2 STRELA-1M
1982,74AE7BDF70391C03,Deprec! #command BRDM-2U
1983,746CB66480701E03,BTR-70 ZHALO
1984,5DC77D4B90701E03,BTR-80A
1985,397DD29CC3711E03,BTR-RD ROBOT
1986,BF7AC39D43721E03,BTR-ZD SKREZHET
1987,15562E4151721E03,BTR-40A #reco1
1988,8DD579C110182303,#command BY5020TSL
1989,5C8615C110C72A03,BELL 204
1990,24B61CC110C72A03,BELL 206 #reco1
1991,372D318D11083403,Bo 105M/VBH #reco2
1992,82B4689A11083403,Bo 105P/PAH-1
1993,BB999B7B07FE3503,BPzV SVATAVA #reco3
1994,57D6F86A9C9A3703,COMVAT
1995,B37AB3B89ACE3A03,BGS #reco2
1996,B7CACEE6DDE23A03,BUSHRANGER
1997,6B9B9B9A91604B03,Deprec! PATHFINDERS '85 #reco2
1998,4232D3B8CB604B03,BISON 81MM
1999,A66EE3CED5604B03,#command COMMAND SQUAD
2000,EEADE7B3DA604B03,CENTURION Mk.5AT
2001,B5DEA9B70B614B03,ERYX
2002,5A83BB793C614B03,#command ILTIS CP
2003,6887BB793C614B03,ILTIS SCOUT #reco3
2004,CF3534B46A614B03,LEOPARD C2 MEXAS
2005,A68CC3B779614B03,CENTURION MARKSMAN
2006,B93ADFB494085003,CF-188 HORNET
2007,1F4BDFAD76145203,CH-46 PHROG
2008,0BCDDE6683145203,CH-47C CHINOOK
2009,24B6B86D83145203,CH-47C CHINOOK
2010,343DBB6D83145203,CH-47C CHINOOK
2011,CDADD67A87145203,CH-47C SUPER CHINOOK
2012,6ABCBA9C914C5203,ZHÀNSHÌ '85
2013,B37B9B57A04C5203,LÙ ZHÀNDUÌ '90
2014,E94DF35DA04C5203,LÌ JIÀN '90
2015,A66EE3CED54C5203,#command ZHIHUIBAN
2016,B83ABBB7794D5203,LÙ ZHÀNDUÌ
2017,F8ADB2B3C94D5203,LIÈ RÉN #reco2
2018,EA7EABB8CA4D5203,Y?BÈIYÌ
2019,AAACC6ABCB4D5203,ZHÀNSHÌ
2020,F8ADD6B5D94D5203,FÁNG HUÀ B?NG
2021,6A3EEB12EC4D5203,TÁNKÈ SH?SH?U
2022,52330803C5385703,#command BJ212
