[ID],NbFX,MountedWeaponDescriptorList,Tag,TagIndex,AngleRotationMax,AngleRotationMinPitch,AngleRotationMaxPitch,TargetPositionPhysicalPropertyName,FlyingTimeAndHitPhysicalPropertyName,OwnerTurnHisChassisVerticallyToAttack
52674,1,Collection[2],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52675,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52681,1,Collection[2],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52682,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52688,1,Collection[2],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52689,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52695,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52696,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52697,2,Collection[1],tourelle3,3,2.094395,-1.047198,1.047198,null,null,True
52703,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52705,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52711,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52712,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52718,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52720,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52726,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52728,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52734,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52735,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52736,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52742,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52743,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52744,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52750,2,Collection[1],tourelle3,3,0.1745329,-0.1745329,0.1745329,null,null,True
52756,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52757,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52763,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52764,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52765,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52771,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52773,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52779,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52780,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52781,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52787,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52789,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52795,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52796,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52797,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52803,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52805,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52811,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52812,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52818,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52820,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52826,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52827,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52828,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52834,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52835,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52847,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52849,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52855,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52862,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52869,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52870,2,Collection[1],tourelle2,2,0.2792527,-0.1396263,0.1396263,null,null,True
52876,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52877,2,Collection[1],tourelle2,2,0.2792527,-0.1396263,0.1396263,null,null,True
52883,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52884,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52885,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52891,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52893,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52899,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52900,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52906,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52907,2,Collection[1],tourelle2,2,0.2792527,-0.1396263,0.1396263,null,null,True
52913,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52914,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52915,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52921,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52922,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52923,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52929,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52935,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52936,2,Collection[1],tourelle3,3,0.2792527,-0.08726646,0.1396263,null,null,True
52942,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52943,2,Collection[1],tourelle2,2,0.2792527,-0.1396263,0.1396263,null,null,True
52944,2,Collection[1],tourelle3,3,0.2792527,-0.08726646,0.1396263,null,null,True
52950,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52951,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52952,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52958,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52959,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52966,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52972,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52973,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52974,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52980,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52981,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52987,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52988,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52989,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
52995,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
52996,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
52997,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53003,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53004,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53010,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53011,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53012,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53018,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53019,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53025,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53032,2,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53033,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53034,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53040,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53041,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53042,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53048,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53049,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53050,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53056,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53063,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53064,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53070,1,Collection[2],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53071,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53078,1,Collection[2],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53079,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53080,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53086,1,Collection[2],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53087,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53088,2,Collection[1],tourelle3,3,0.2792527,-0.1396263,0.1396263,null,null,True
53094,1,Collection[2],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53095,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53096,2,Collection[1],tourelle3,3,0.2792527,-0.1396263,0.1396263,null,null,True
53102,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53103,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53104,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53110,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53111,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53112,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53118,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53119,2,Collection[1],tourelle2,2,2.094395,-1.047198,1.047198,null,null,True
53120,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53126,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53127,2,Collection[1],tourelle2,2,2.094395,-1.047198,1.047198,null,null,True
53128,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53134,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53135,2,Collection[1],tourelle2,2,2.094395,-1.047198,1.047198,null,null,True
53136,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53142,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53143,2,Collection[1],tourelle2,2,0.2792527,-0.1396263,0.1396263,null,null,True
53149,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53150,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53156,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53163,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53170,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53177,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53183,2,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53184,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53190,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53191,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53192,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53198,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53199,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53200,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53206,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53207,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53208,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53214,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53216,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53234,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53235,2,Collection[1],tourelle2,2,2.094395,-1.047198,1.047198,null,null,True
53236,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53242,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53249,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53251,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53257,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53259,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53265,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53266,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53267,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53273,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53274,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53280,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53282,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
53288,1,Collection[1],tourelle1,1,0.2792527,-0.08726646,0.1396263,TargetPositionTurret1,FlyingTimeAndHit1,True
53289,2,Collection[1],tourelle2,2,1.396263,-0.5235988,0.5235988,null,null,True
53290,2,Collection[1],tourelle3,3,1.396263,-0.5235988,0.5235988,null,null,True
