[ID],ControllerName,Selection,Default,_ShortDatabaseName,InitStage
28404,MissileCarriageController,Collection[1],114 : 40175 (False) - TMissileCarriageModuleDescriptor,null,null
28406,TypeUnitController,Collection[2],96 : 40177 (False) - TTypeUnitModuleDescriptor,null,null
28407,CompanyUnitController,Collection[1],101 : 40178 (False) - TCompanyUnitModuleDescriptor,null,null
28409,WeaponManagerController,Collection[1],103 : 40180 (True) - TWeaponManagerModuleDescriptor,null,null
28410,MissileCarriageController,Collection[1],114 : 40181 (False) - TMissileCarriageModuleDescriptor,null,null
28412,TypeUnitController,Collection[2],96 : 40183 (False) - TTypeUnitModuleDescriptor,null,null
28413,CompanyUnitController,Collection[1],101 : 40184 (False) - TCompanyUnitModuleDescriptor,null,null
28415,WeaponManagerController,Collection[1],103 : 40186 (True) - TWeaponManagerModuleDescriptor,null,null
28416,MissileCarriageController,Collection[1],114 : 40187 (False) - TMissileCarriageModuleDescriptor,null,null
28418,TypeUnitController,Collection[2],96 : 40189 (False) - TTypeUnitModuleDescriptor,null,null
28419,CompanyUnitController,Collection[1],101 : 40190 (False) - TCompanyUnitModuleDescriptor,null,null
28421,WeaponManagerController,Collection[1],103 : 40192 (True) - TWeaponManagerModuleDescriptor,null,null
28422,MissileCarriageController,Collection[1],114 : 40193 (False) - TMissileCarriageModuleDescriptor,null,null
28424,TypeUnitController,Collection[2],96 : 40195 (False) - TTypeUnitModuleDescriptor,null,null
28425,CompanyUnitController,Collection[1],101 : 40196 (False) - TCompanyUnitModuleDescriptor,null,null
28427,WeaponManagerController,Collection[1],103 : 40198 (True) - TWeaponManagerModuleDescriptor,null,null
28429,TypeUnitController,Collection[2],96 : 40200 (False) - TTypeUnitModuleDescriptor,null,null
28430,CompanyUnitController,Collection[1],101 : 40201 (False) - TCompanyUnitModuleDescriptor,null,null
28432,WeaponManagerController,Collection[1],103 : 40203 (True) - TWeaponManagerModuleDescriptor,null,null
28434,TypeUnitController,Collection[2],96 : 40205 (False) - TTypeUnitModuleDescriptor,null,null
28435,CompanyUnitController,Collection[1],101 : 40206 (False) - TCompanyUnitModuleDescriptor,null,null
28437,WeaponManagerController,Collection[1],103 : 40208 (True) - TWeaponManagerModuleDescriptor,null,null
28438,MissileCarriageController,Collection[1],114 : 40209 (False) - TMissileCarriageModuleDescriptor,null,null
28440,TypeUnitController,Collection[2],96 : 40211 (False) - TTypeUnitModuleDescriptor,null,null
28441,CompanyUnitController,Collection[1],101 : 40212 (False) - TCompanyUnitModuleDescriptor,null,null
28443,WeaponManagerController,Collection[1],103 : 40214 (True) - TWeaponManagerModuleDescriptor,null,null
28444,MissileCarriageController,Collection[1],114 : 40215 (False) - TMissileCarriageModuleDescriptor,null,null
28446,TypeUnitController,Collection[2],96 : 40217 (False) - TTypeUnitModuleDescriptor,null,null
28447,CompanyUnitController,Collection[1],101 : 40218 (False) - TCompanyUnitModuleDescriptor,null,null
28449,WeaponManagerController,Collection[1],103 : 40220 (True) - TWeaponManagerModuleDescriptor,null,null
28450,MissileCarriageController,Collection[1],114 : 40221 (False) - TMissileCarriageModuleDescriptor,null,null
28452,TypeUnitController,Collection[2],96 : 40223 (False) - TTypeUnitModuleDescriptor,null,null
28453,CompanyUnitController,Collection[1],101 : 40224 (False) - TCompanyUnitModuleDescriptor,null,null
28455,WeaponManagerController,Collection[1],103 : 40226 (True) - TWeaponManagerModuleDescriptor,null,null
28456,MissileCarriageController,Collection[1],114 : 40227 (False) - TMissileCarriageModuleDescriptor,null,null
28458,TypeUnitController,Collection[2],96 : 40229 (False) - TTypeUnitModuleDescriptor,null,null
28459,CompanyUnitController,Collection[1],101 : 40230 (False) - TCompanyUnitModuleDescriptor,null,null
28461,WeaponManagerController,Collection[1],103 : 40232 (True) - TWeaponManagerModuleDescriptor,null,null
28462,MissileCarriageController,Collection[1],114 : 40233 (False) - TMissileCarriageModuleDescriptor,null,null
28464,TypeUnitController,Collection[2],96 : 40235 (False) - TTypeUnitModuleDescriptor,null,null
28465,CompanyUnitController,Collection[1],101 : 40236 (False) - TCompanyUnitModuleDescriptor,null,null
28467,WeaponManagerController,Collection[1],103 : 40238 (True) - TWeaponManagerModuleDescriptor,null,null
28469,TypeUnitController,Collection[2],96 : 40240 (False) - TTypeUnitModuleDescriptor,null,null
28470,CompanyUnitController,Collection[1],101 : 40241 (False) - TCompanyUnitModuleDescriptor,null,null
28472,WeaponManagerController,Collection[1],103 : 40243 (True) - TWeaponManagerModuleDescriptor,null,null
28473,MissileCarriageController,Collection[1],114 : 40244 (False) - TMissileCarriageModuleDescriptor,null,null
28475,TypeUnitController,Collection[2],96 : 40246 (False) - TTypeUnitModuleDescriptor,null,null
28476,CompanyUnitController,Collection[1],101 : 40247 (False) - TCompanyUnitModuleDescriptor,null,null
28478,WeaponManagerController,Collection[1],103 : 40249 (True) - TWeaponManagerModuleDescriptor,null,null
28479,MouvementHandlerController,Collection[1],120 : 40250 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28480,MissileCarriageController,Collection[1],114 : 40251 (False) - TMissileCarriageModuleDescriptor,null,null
28482,TypeUnitController,Collection[2],96 : 40253 (False) - TTypeUnitModuleDescriptor,null,null
28483,CompanyUnitController,Collection[1],101 : 40254 (False) - TCompanyUnitModuleDescriptor,null,null
28485,WeaponManagerController,Collection[1],103 : 40256 (True) - TWeaponManagerModuleDescriptor,null,null
28486,MissileCarriageController,Collection[1],114 : 40257 (False) - TMissileCarriageModuleDescriptor,null,null
28488,TypeUnitController,Collection[2],96 : 40259 (False) - TTypeUnitModuleDescriptor,null,null
28489,CompanyUnitController,Collection[1],101 : 40260 (False) - TCompanyUnitModuleDescriptor,null,null
28491,WeaponManagerController,Collection[1],103 : 40262 (True) - TWeaponManagerModuleDescriptor,null,null
28492,MissileCarriageController,Collection[1],114 : 40263 (False) - TMissileCarriageModuleDescriptor,null,null
28494,TypeUnitController,Collection[2],96 : 40265 (False) - TTypeUnitModuleDescriptor,null,null
28495,CompanyUnitController,Collection[1],101 : 40266 (False) - TCompanyUnitModuleDescriptor,null,null
28497,WeaponManagerController,Collection[1],103 : 40268 (True) - TWeaponManagerModuleDescriptor,null,null
28499,TypeUnitController,Collection[2],96 : 40270 (False) - TTypeUnitModuleDescriptor,null,null
28500,CompanyUnitController,Collection[1],101 : 40271 (False) - TCompanyUnitModuleDescriptor,null,null
28502,WeaponManagerController,Collection[1],103 : 40273 (True) - TWeaponManagerModuleDescriptor,null,null
28504,TypeUnitController,Collection[2],96 : 40275 (False) - TTypeUnitModuleDescriptor,null,null
28505,CompanyUnitController,Collection[1],101 : 40276 (False) - TCompanyUnitModuleDescriptor,null,null
28508,TypeUnitController,Collection[2],96 : 40279 (False) - TTypeUnitModuleDescriptor,null,null
28509,CompanyUnitController,Collection[1],101 : 40280 (False) - TCompanyUnitModuleDescriptor,null,null
28511,WeaponManagerController,Collection[1],103 : 40282 (True) - TWeaponManagerModuleDescriptor,null,null
28513,TypeUnitController,Collection[2],96 : 40284 (False) - TTypeUnitModuleDescriptor,null,null
28514,CompanyUnitController,Collection[1],101 : 40285 (False) - TCompanyUnitModuleDescriptor,null,null
28517,TypeUnitController,Collection[2],96 : 40288 (False) - TTypeUnitModuleDescriptor,null,null
28518,CompanyUnitController,Collection[1],101 : 40289 (False) - TCompanyUnitModuleDescriptor,null,null
28520,WeaponManagerController,Collection[1],103 : 40291 (True) - TWeaponManagerModuleDescriptor,null,null
28522,TypeUnitController,Collection[2],96 : 40293 (False) - TTypeUnitModuleDescriptor,null,null
28523,CompanyUnitController,Collection[1],101 : 40294 (False) - TCompanyUnitModuleDescriptor,null,null
28525,WeaponManagerController,Collection[1],103 : 40296 (True) - TWeaponManagerModuleDescriptor,null,null
28527,TypeUnitController,Collection[2],96 : 40298 (False) - TTypeUnitModuleDescriptor,null,null
28528,CompanyUnitController,Collection[1],101 : 40299 (False) - TCompanyUnitModuleDescriptor,null,null
28530,WeaponManagerController,Collection[1],103 : 40301 (True) - TWeaponManagerModuleDescriptor,null,null
28531,MissileCarriageController,Collection[1],114 : 40302 (False) - TMissileCarriageModuleDescriptor,null,null
28533,TypeUnitController,Collection[2],96 : 40304 (False) - TTypeUnitModuleDescriptor,null,null
28534,CompanyUnitController,Collection[1],101 : 40305 (False) - TCompanyUnitModuleDescriptor,null,null
28536,WeaponManagerController,Collection[1],103 : 40307 (True) - TWeaponManagerModuleDescriptor,null,null
28538,TypeUnitController,Collection[2],96 : 40309 (False) - TTypeUnitModuleDescriptor,null,null
28539,CompanyUnitController,Collection[1],101 : 40310 (False) - TCompanyUnitModuleDescriptor,null,null
28541,WeaponManagerController,Collection[1],103 : 40312 (True) - TWeaponManagerModuleDescriptor,null,null
28542,MouvementHandlerController,Collection[1],120 : 40313 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28544,TypeUnitController,Collection[2],96 : 40315 (False) - TTypeUnitModuleDescriptor,null,null
28545,CompanyUnitController,Collection[1],101 : 40316 (False) - TCompanyUnitModuleDescriptor,null,null
28547,ScannerController,Collection[1],109 : 40318 (False) - TModernWarfareScannerModuleDescriptor,null,null
28549,TypeUnitController,Collection[2],96 : 40320 (False) - TTypeUnitModuleDescriptor,null,null
28550,CompanyUnitController,Collection[1],101 : 40321 (False) - TCompanyUnitModuleDescriptor,null,null
28553,TypeUnitController,Collection[2],96 : 40324 (False) - TTypeUnitModuleDescriptor,null,null
28554,CompanyUnitController,Collection[1],101 : 40325 (False) - TCompanyUnitModuleDescriptor,null,null
28556,WeaponManagerController,Collection[1],103 : 40327 (True) - TWeaponManagerModuleDescriptor,null,null
28558,TypeUnitController,Collection[2],96 : 40329 (False) - TTypeUnitModuleDescriptor,null,null
28559,CompanyUnitController,Collection[1],101 : 40330 (False) - TCompanyUnitModuleDescriptor,null,null
28561,WeaponManagerController,Collection[1],103 : 40332 (True) - TWeaponManagerModuleDescriptor,null,null
28563,TypeUnitController,Collection[2],96 : 40334 (False) - TTypeUnitModuleDescriptor,null,null
28564,CompanyUnitController,Collection[1],101 : 40335 (False) - TCompanyUnitModuleDescriptor,null,null
28566,WeaponManagerController,Collection[1],103 : 40337 (True) - TWeaponManagerModuleDescriptor,null,null
28567,MissileCarriageController,Collection[1],114 : 40338 (False) - TMissileCarriageModuleDescriptor,null,null
28569,TypeUnitController,Collection[2],96 : 40340 (False) - TTypeUnitModuleDescriptor,null,null
28570,CompanyUnitController,Collection[1],101 : 40341 (False) - TCompanyUnitModuleDescriptor,null,null
28572,WeaponManagerController,Collection[1],103 : 40343 (True) - TWeaponManagerModuleDescriptor,null,null
28573,MissileCarriageController,Collection[1],114 : 40344 (False) - TMissileCarriageModuleDescriptor,null,null
28575,TypeUnitController,Collection[2],96 : 40346 (False) - TTypeUnitModuleDescriptor,null,null
28576,CompanyUnitController,Collection[1],101 : 40347 (False) - TCompanyUnitModuleDescriptor,null,null
28578,WeaponManagerController,Collection[1],103 : 40349 (True) - TWeaponManagerModuleDescriptor,null,null
28580,TypeUnitController,Collection[2],96 : 40351 (False) - TTypeUnitModuleDescriptor,null,null
28581,CompanyUnitController,Collection[1],101 : 40352 (False) - TCompanyUnitModuleDescriptor,null,null
28583,WeaponManagerController,Collection[1],103 : 40354 (True) - TWeaponManagerModuleDescriptor,null,null
28585,TypeUnitController,Collection[2],96 : 40356 (False) - TTypeUnitModuleDescriptor,null,null
28586,CompanyUnitController,Collection[1],101 : 40357 (False) - TCompanyUnitModuleDescriptor,null,null
28589,TypeUnitController,Collection[2],96 : 40360 (False) - TTypeUnitModuleDescriptor,null,null
28590,CompanyUnitController,Collection[1],101 : 40361 (False) - TCompanyUnitModuleDescriptor,null,null
28592,WeaponManagerController,Collection[1],103 : 40363 (True) - TWeaponManagerModuleDescriptor,null,null
28594,TypeUnitController,Collection[2],96 : 40365 (False) - TTypeUnitModuleDescriptor,null,null
28595,CompanyUnitController,Collection[1],101 : 40366 (False) - TCompanyUnitModuleDescriptor,null,null
28597,WeaponManagerController,Collection[1],103 : 40368 (True) - TWeaponManagerModuleDescriptor,null,null
28598,MissileCarriageController,Collection[1],114 : 40369 (False) - TMissileCarriageModuleDescriptor,null,null
28600,TypeUnitController,Collection[2],96 : 40371 (False) - TTypeUnitModuleDescriptor,null,null
28601,CompanyUnitController,Collection[1],101 : 40372 (False) - TCompanyUnitModuleDescriptor,null,null
28603,WeaponManagerController,Collection[1],103 : 40374 (True) - TWeaponManagerModuleDescriptor,null,null
28605,TypeUnitController,Collection[2],96 : 40376 (False) - TTypeUnitModuleDescriptor,null,null
28606,CompanyUnitController,Collection[1],101 : 40377 (False) - TCompanyUnitModuleDescriptor,null,null
28609,TypeUnitController,Collection[2],96 : 40380 (False) - TTypeUnitModuleDescriptor,null,null
28610,CompanyUnitController,Collection[1],101 : 40381 (False) - TCompanyUnitModuleDescriptor,null,null
28612,WeaponManagerController,Collection[1],103 : 40383 (True) - TWeaponManagerModuleDescriptor,null,null
28613,MissileCarriageController,Collection[1],114 : 40384 (False) - TMissileCarriageModuleDescriptor,null,null
28615,TypeUnitController,Collection[2],96 : 40386 (False) - TTypeUnitModuleDescriptor,null,null
28616,CompanyUnitController,Collection[1],101 : 40387 (False) - TCompanyUnitModuleDescriptor,null,null
28618,MouvementHandlerController,Collection[1],120 : 40389 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28619,FuelController,Collection[1],107 : 40390 (False) - TFuelModuleDescriptor,null,null
28621,TypeUnitController,Collection[2],96 : 40392 (False) - TTypeUnitModuleDescriptor,null,null
28622,CompanyUnitController,Collection[1],101 : 40393 (False) - TCompanyUnitModuleDescriptor,null,null
28624,WeaponManagerController,Collection[1],103 : 40395 (True) - TWeaponManagerModuleDescriptor,null,null
28626,TypeUnitController,Collection[2],96 : 40397 (False) - TTypeUnitModuleDescriptor,null,null
28627,CompanyUnitController,Collection[1],101 : 40398 (False) - TCompanyUnitModuleDescriptor,null,null
28630,TypeUnitController,Collection[2],96 : 40401 (False) - TTypeUnitModuleDescriptor,null,null
28631,CompanyUnitController,Collection[1],101 : 40402 (False) - TCompanyUnitModuleDescriptor,null,null
28634,TypeUnitController,Collection[2],96 : 40405 (False) - TTypeUnitModuleDescriptor,null,null
28635,CompanyUnitController,Collection[1],101 : 40406 (False) - TCompanyUnitModuleDescriptor,null,null
28638,TypeUnitController,Collection[2],96 : 40409 (False) - TTypeUnitModuleDescriptor,null,null
28639,CompanyUnitController,Collection[1],101 : 40410 (False) - TCompanyUnitModuleDescriptor,null,null
28640,VisibilityController,Collection[1],102 : 40411 (False) - TVisibilityModuleDescriptor,null,null
28642,WeaponManagerController,Collection[1],103 : 40413 (True) - TWeaponManagerModuleDescriptor,null,null
28643,MouvementHandlerController,Collection[1],120 : 40414 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28644,FuelController,Collection[1],107 : 40415 (False) - TFuelModuleDescriptor,null,null
28645,MissileCarriageController,Collection[1],114 : 40416 (False) - TMissileCarriageModuleDescriptor,null,null
28647,TypeUnitController,Collection[2],96 : 40418 (False) - TTypeUnitModuleDescriptor,null,null
28648,CompanyUnitController,Collection[1],101 : 40419 (False) - TCompanyUnitModuleDescriptor,null,null
28650,WeaponManagerController,Collection[1],103 : 40421 (True) - TWeaponManagerModuleDescriptor,null,null
28652,TypeUnitController,Collection[2],96 : 40423 (False) - TTypeUnitModuleDescriptor,null,null
28653,CompanyUnitController,Collection[1],101 : 40424 (False) - TCompanyUnitModuleDescriptor,null,null
28655,WeaponManagerController,Collection[1],103 : 40426 (True) - TWeaponManagerModuleDescriptor,null,null
28656,MouvementHandlerController,Collection[1],120 : 40427 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28658,TypeUnitController,Collection[2],96 : 40429 (False) - TTypeUnitModuleDescriptor,null,null
28659,CompanyUnitController,Collection[1],101 : 40430 (False) - TCompanyUnitModuleDescriptor,null,null
28662,TypeUnitController,Collection[2],96 : 40433 (False) - TTypeUnitModuleDescriptor,null,null
28663,CompanyUnitController,Collection[1],101 : 40434 (False) - TCompanyUnitModuleDescriptor,null,null
28665,WeaponManagerController,Collection[1],103 : 40436 (True) - TWeaponManagerModuleDescriptor,null,null
28667,TypeUnitController,Collection[2],96 : 40438 (False) - TTypeUnitModuleDescriptor,null,null
28668,CompanyUnitController,Collection[1],101 : 40439 (False) - TCompanyUnitModuleDescriptor,null,null
28670,WeaponManagerController,Collection[1],103 : 40441 (True) - TWeaponManagerModuleDescriptor,null,null
28672,TypeUnitController,Collection[2],96 : 40443 (False) - TTypeUnitModuleDescriptor,null,null
28673,CompanyUnitController,Collection[1],101 : 40444 (False) - TCompanyUnitModuleDescriptor,null,null
28675,WeaponManagerController,Collection[1],103 : 40446 (True) - TWeaponManagerModuleDescriptor,null,null
28676,MissileCarriageController,Collection[1],114 : 40447 (False) - TMissileCarriageModuleDescriptor,null,null
28678,TypeUnitController,Collection[2],96 : 40449 (False) - TTypeUnitModuleDescriptor,null,null
28679,CompanyUnitController,Collection[1],101 : 40450 (False) - TCompanyUnitModuleDescriptor,null,null
28681,WeaponManagerController,Collection[1],103 : 40452 (True) - TWeaponManagerModuleDescriptor,null,null
28683,TypeUnitController,Collection[2],96 : 40454 (False) - TTypeUnitModuleDescriptor,null,null
28684,CompanyUnitController,Collection[1],101 : 40455 (False) - TCompanyUnitModuleDescriptor,null,null
28687,TypeUnitController,Collection[2],96 : 40458 (False) - TTypeUnitModuleDescriptor,null,null
28688,CompanyUnitController,Collection[1],101 : 40459 (False) - TCompanyUnitModuleDescriptor,null,null
28690,WeaponManagerController,Collection[1],103 : 40461 (True) - TWeaponManagerModuleDescriptor,null,null
28691,MissileCarriageController,Collection[1],114 : 40462 (False) - TMissileCarriageModuleDescriptor,null,null
28693,TypeUnitController,Collection[2],96 : 40464 (False) - TTypeUnitModuleDescriptor,null,null
28694,CompanyUnitController,Collection[1],101 : 40465 (False) - TCompanyUnitModuleDescriptor,null,null
28696,WeaponManagerController,Collection[1],103 : 40467 (True) - TWeaponManagerModuleDescriptor,null,null
28697,MouvementHandlerController,Collection[1],120 : 40468 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28699,TypeUnitController,Collection[2],96 : 40470 (False) - TTypeUnitModuleDescriptor,null,null
28700,CompanyUnitController,Collection[1],101 : 40471 (False) - TCompanyUnitModuleDescriptor,null,null
28702,WeaponManagerController,Collection[1],103 : 40473 (True) - TWeaponManagerModuleDescriptor,null,null
28703,MissileCarriageController,Collection[1],114 : 40474 (False) - TMissileCarriageModuleDescriptor,null,null
28705,TypeUnitController,Collection[2],96 : 40476 (False) - TTypeUnitModuleDescriptor,null,null
28706,CompanyUnitController,Collection[1],101 : 40477 (False) - TCompanyUnitModuleDescriptor,null,null
28709,TypeUnitController,Collection[2],96 : 40480 (False) - TTypeUnitModuleDescriptor,null,null
28710,CompanyUnitController,Collection[1],101 : 40481 (False) - TCompanyUnitModuleDescriptor,null,null
28713,TypeUnitController,Collection[2],96 : 40484 (False) - TTypeUnitModuleDescriptor,null,null
28714,CompanyUnitController,Collection[1],101 : 40485 (False) - TCompanyUnitModuleDescriptor,null,null
28716,WeaponManagerController,Collection[1],103 : 40487 (True) - TWeaponManagerModuleDescriptor,null,null
28717,MouvementHandlerController,Collection[1],120 : 40488 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28718,FuelController,Collection[1],107 : 40489 (False) - TFuelModuleDescriptor,null,null
28719,MissileCarriageController,Collection[1],114 : 40490 (False) - TMissileCarriageModuleDescriptor,null,null
28721,TypeUnitController,Collection[2],96 : 40492 (False) - TTypeUnitModuleDescriptor,null,null
28722,CompanyUnitController,Collection[1],101 : 40493 (False) - TCompanyUnitModuleDescriptor,null,null
28724,WeaponManagerController,Collection[1],103 : 40495 (True) - TWeaponManagerModuleDescriptor,null,null
28725,MouvementHandlerController,Collection[1],120 : 40496 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28727,TypeUnitController,Collection[2],96 : 40498 (False) - TTypeUnitModuleDescriptor,null,null
28728,CompanyUnitController,Collection[1],101 : 40499 (False) - TCompanyUnitModuleDescriptor,null,null
28730,MouvementHandlerController,Collection[1],120 : 40501 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28732,TypeUnitController,Collection[2],96 : 40503 (False) - TTypeUnitModuleDescriptor,null,null
28733,CompanyUnitController,Collection[1],101 : 40504 (False) - TCompanyUnitModuleDescriptor,null,null
28735,WeaponManagerController,Collection[1],103 : 40506 (True) - TWeaponManagerModuleDescriptor,null,null
28737,TypeUnitController,Collection[2],96 : 40508 (False) - TTypeUnitModuleDescriptor,null,null
28738,CompanyUnitController,Collection[1],101 : 40509 (False) - TCompanyUnitModuleDescriptor,null,null
28740,WeaponManagerController,Collection[1],103 : 40511 (True) - TWeaponManagerModuleDescriptor,null,null
28742,TypeUnitController,Collection[2],96 : 40513 (False) - TTypeUnitModuleDescriptor,null,null
28743,CompanyUnitController,Collection[1],101 : 40514 (False) - TCompanyUnitModuleDescriptor,null,null
28745,WeaponManagerController,Collection[1],103 : 40516 (True) - TWeaponManagerModuleDescriptor,null,null
28746,MissileCarriageController,Collection[1],114 : 40517 (False) - TMissileCarriageModuleDescriptor,null,null
28748,TypeUnitController,Collection[2],96 : 40519 (False) - TTypeUnitModuleDescriptor,null,null
28749,CompanyUnitController,Collection[1],101 : 40520 (False) - TCompanyUnitModuleDescriptor,null,null
28751,WeaponManagerController,Collection[1],103 : 40522 (True) - TWeaponManagerModuleDescriptor,null,null
28752,MouvementHandlerController,Collection[1],120 : 40523 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28754,TypeUnitController,Collection[2],96 : 40525 (False) - TTypeUnitModuleDescriptor,null,null
28755,CompanyUnitController,Collection[1],101 : 40526 (False) - TCompanyUnitModuleDescriptor,null,null
28757,WeaponManagerController,Collection[1],103 : 40528 (True) - TWeaponManagerModuleDescriptor,null,null
28759,TypeUnitController,Collection[2],96 : 40530 (False) - TTypeUnitModuleDescriptor,null,null
28760,CompanyUnitController,Collection[1],101 : 40531 (False) - TCompanyUnitModuleDescriptor,null,null
28762,MouvementHandlerController,Collection[1],120 : 40533 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28764,TypeUnitController,Collection[2],96 : 40535 (False) - TTypeUnitModuleDescriptor,null,null
28765,CompanyUnitController,Collection[1],101 : 40536 (False) - TCompanyUnitModuleDescriptor,null,null
28767,WeaponManagerController,Collection[1],103 : 40538 (True) - TWeaponManagerModuleDescriptor,null,null
28768,MissileCarriageController,Collection[1],114 : 40539 (False) - TMissileCarriageModuleDescriptor,null,null
28770,TypeUnitController,Collection[2],96 : 40541 (False) - TTypeUnitModuleDescriptor,null,null
28771,CompanyUnitController,Collection[1],101 : 40542 (False) - TCompanyUnitModuleDescriptor,null,null
28773,WeaponManagerController,Collection[1],103 : 40544 (True) - TWeaponManagerModuleDescriptor,null,null
28774,MissileCarriageController,Collection[1],114 : 40545 (False) - TMissileCarriageModuleDescriptor,null,null
28776,TypeUnitController,Collection[2],96 : 40547 (False) - TTypeUnitModuleDescriptor,null,null
28777,CompanyUnitController,Collection[1],101 : 40548 (False) - TCompanyUnitModuleDescriptor,null,null
28779,WeaponManagerController,Collection[1],103 : 40550 (True) - TWeaponManagerModuleDescriptor,null,null
28780,MouvementHandlerController,Collection[1],120 : 40551 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28781,MissileCarriageController,Collection[1],114 : 40552 (False) - TMissileCarriageModuleDescriptor,null,null
28783,TypeUnitController,Collection[2],96 : 40554 (False) - TTypeUnitModuleDescriptor,null,null
28784,CompanyUnitController,Collection[1],101 : 40555 (False) - TCompanyUnitModuleDescriptor,null,null
28786,WeaponManagerController,Collection[1],103 : 40557 (True) - TWeaponManagerModuleDescriptor,null,null
28787,ScannerConfigurationController,Collection[1],108 : 40558 (False) - TScannerConfigurationDescriptor,null,null
28788,MissileCarriageController,Collection[1],114 : 40559 (False) - TMissileCarriageModuleDescriptor,null,null
28790,TypeUnitController,Collection[2],96 : 40561 (False) - TTypeUnitModuleDescriptor,null,null
28791,CompanyUnitController,Collection[1],101 : 40562 (False) - TCompanyUnitModuleDescriptor,null,null
28794,TypeUnitController,Collection[2],96 : 40565 (False) - TTypeUnitModuleDescriptor,null,null
28795,CompanyUnitController,Collection[1],101 : 40566 (False) - TCompanyUnitModuleDescriptor,null,null
28798,TypeUnitController,Collection[2],96 : 40569 (False) - TTypeUnitModuleDescriptor,null,null
28799,CompanyUnitController,Collection[1],101 : 40570 (False) - TCompanyUnitModuleDescriptor,null,null
28801,WeaponManagerController,Collection[1],103 : 40572 (True) - TWeaponManagerModuleDescriptor,null,null
28802,MouvementHandlerController,Collection[1],120 : 40573 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28804,TypeUnitController,Collection[2],96 : 40575 (False) - TTypeUnitModuleDescriptor,null,null
28805,CompanyUnitController,Collection[1],101 : 40576 (False) - TCompanyUnitModuleDescriptor,null,null
28807,WeaponManagerController,Collection[1],103 : 40578 (True) - TWeaponManagerModuleDescriptor,null,null
28808,MissileCarriageController,Collection[1],114 : 40579 (False) - TMissileCarriageModuleDescriptor,null,null
28810,TypeUnitController,Collection[2],96 : 40581 (False) - TTypeUnitModuleDescriptor,null,null
28811,CompanyUnitController,Collection[1],101 : 40582 (False) - TCompanyUnitModuleDescriptor,null,null
28813,WeaponManagerController,Collection[1],103 : 40584 (True) - TWeaponManagerModuleDescriptor,null,null
28814,MissileCarriageController,Collection[1],114 : 40585 (False) - TMissileCarriageModuleDescriptor,null,null
28816,TypeUnitController,Collection[2],96 : 40587 (False) - TTypeUnitModuleDescriptor,null,null
28817,CompanyUnitController,Collection[1],101 : 40588 (False) - TCompanyUnitModuleDescriptor,null,null
28819,WeaponManagerController,Collection[1],103 : 40590 (True) - TWeaponManagerModuleDescriptor,null,null
28820,MouvementHandlerController,Collection[1],120 : 40591 (False) - TMouvementHandlerHelicopterDescriptor,null,null
28821,FuelController,Collection[1],107 : 40592 (False) - TFuelModuleDescriptor,null,null
28822,MissileCarriageController,Collection[1],114 : 40593 (False) - TMissileCarriageModuleDescriptor,null,null
28824,TypeUnitController,Collection[2],96 : 40595 (False) - TTypeUnitModuleDescriptor,null,null
28825,CompanyUnitController,Collection[1],101 : 40596 (False) - TCompanyUnitModuleDescriptor,null,null
28827,WeaponManagerController,Collection[1],103 : 40598 (True) - TWeaponManagerModuleDescriptor,null,null
28828,MissileCarriageController,Collection[1],114 : 40599 (False) - TMissileCarriageModuleDescriptor,null,null
28830,TypeUnitController,Collection[2],96 : 40601 (False) - TTypeUnitModuleDescriptor,null,null
28831,CompanyUnitController,Collection[1],101 : 40602 (False) - TCompanyUnitModuleDescriptor,null,null
28833,WeaponManagerController,Collection[1],103 : 40604 (True) - TWeaponManagerModuleDescriptor,null,null
28835,TypeUnitController,Collection[2],96 : 40606 (False) - TTypeUnitModuleDescriptor,null,null
28836,CompanyUnitController,Collection[1],101 : 40607 (False) - TCompanyUnitModuleDescriptor,null,null
28838,WeaponManagerController,Collection[1],103 : 40609 (True) - TWeaponManagerModuleDescriptor,null,null
28839,MissileCarriageController,Collection[1],114 : 40610 (False) - TMissileCarriageModuleDescriptor,null,null
28841,TypeUnitController,Collection[2],96 : 40612 (False) - TTypeUnitModuleDescriptor,null,null
28842,CompanyUnitController,Collection[1],101 : 40613 (False) - TCompanyUnitModuleDescriptor,null,null
28845,TypeUnitController,Collection[2],96 : 40616 (False) - TTypeUnitModuleDescriptor,null,null
28846,CompanyUnitController,Collection[1],101 : 40617 (False) - TCompanyUnitModuleDescriptor,null,null
28848,WeaponManagerController,Collection[1],103 : 40619 (True) - TWeaponManagerModuleDescriptor,null,null
28850,TypeUnitController,Collection[2],96 : 40621 (False) - TTypeUnitModuleDescriptor,null,null
