[ID],DescriptorId,Name,TypeName,TypeArme,Arme,ProjectileType,Puissance,TempsEntreDeuxTirs,TempsEntreDeuxFx,PorteeMaximale,PorteeMaximaleBateaux,AngleDispersion,RadiusSplashSuppressDamages,SuppressDamages,RayonPinned,TirIndirect,TirReflexe,FX_tir_sans_physic,FX_vitesse_de_depart,FX_frottement,FX_tir_tendu,TempsEntreDeuxSalves,NbrProjectilesSimultanes,NbTirParSalves,AffichageMunitionParSalve,Level,HitRollRule,FireDescriptor,FireTriggeringProbability,RadiusSplashPhysicalDamages,PhysicalDamages,Caliber,WeaponCursorType,PorteeMinimale,PorteeMinimaleBateaux,DispersionAtMinRange,DispersionAtMaxRange,NoiseDissimulationMalus,TempsDeVisee,InterfaceWeaponTexture,AffichageMenu,SupplyCost,SmokeDescriptor,PorteeMaximaleTBA,PorteeMinimaleTBA,PorteeMaximaleHA,MissileDescriptor,MissileTimeBetweenCorrections,Guidance,EfficaciteSelonPortee,AffecteParNombre,NeedModelChange,IsFireAndForget,IgnoreInflammabilityConditions,InterdireTirReflexe,CorrectedShotDispersionMultiplier,IsSubAmmunition,RandomDispersion,TempsAnimation,PorteeMaximaleProjectile,PorteeMinimaleProjectile,PorteeMinimaleHA
78257,00000000-0000-0000-0600-000006070000,0151810000000000,0B06000000000000,F46CA274AE2F0000,3,null,250,0.6,0.06,130000,130000,0.01,1950,60,2080,null,True,null,180000,0.01,True,1,1,2,15,2,113 : 86107 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.05,598,1,B21C100000000000,5,null,null,null,null,1.6,1,78 : 88775 (True) - TUIResourceTexture,True,15,null,117000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78278,00000000-0003-0000-0600-000009040000,CB72209997010000,0B06000000000000,B31E95BB89010000,3,null,14,0.6,0.6,156000,156000,0.002,5564,304,130,null,True,null,180000,0.01,True,3,1,6,6,3,113 : 88392 (False) - TModernWarfareHitRollRule,null,null,1482,3,B27C200000000000,5,null,null,null,null,7.04,1,78 : 88780 (True) - TUIResourceTexture,True,90,null,221000,null,221000,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null
78279,00000000-0003-0000-0600-00000a040000,CB72209997010000,0B06000000000000,F46CA274AE2F0000,16,null,14,0.6,0.6,156000,156000,0.002,9880,88,130,null,True,null,180000,0.01,True,3,1,6,6,3,113 : 88392 (False) - TModernWarfareHitRollRule,null,null,130,1,B27C200000000000,4,null,null,null,null,7.04,1,78 : 88781 (True) - TUIResourceTexture,True,90,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
78284,00000000-0000-0000-0600-000011060000,8AF1EF0000000000,0B06000000000000,5C19BB34AA720000,46,null,250,1,1,143000,143000,0.005,10660,95,2080,null,True,null,180000,0.01,True,6,1,1,1,2,113 : 85456 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B23C240000,4,null,null,null,null,1.82,1,78 : 88782 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78285,00000000-0000-0000-0600-00001a070000,8AF1EF0000000000,0B06000000000000,5C19BB34AA720000,3,null,260,1,1,143000,143000,0.005,5330,95,7800,null,True,null,140000,0.01,True,6,1,1,1,3,113 : 85456 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1612,2,B23C240000000000,4,null,null,null,null,1.82,1.4,78 : 88783 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78298,00000000-0007-0000-0600-0000eb030000,A8799B1D615C0000,0B06000000000000,D175010000000000,null,null,16,0.8,0.2,65000,65000,0.01,520,55,260,null,True,null,180000,0.01,True,2,1,10,100,3,113 : 85589 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C282502000000,6,null,null,null,null,1.792,1,78 : 88784 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78306,00000000-0007-0000-0600-000050040000,4B705C1ECE000000,0B06000000000000,5C19BB34AA720000,44,null,250,1,1,91000,91000,0.01,10660,95,2080,null,True,null,180000,0.01,True,8,1,2,2,2,113 : 85567 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B23C240000,4,null,null,null,null,1.82,1,78 : 88787 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78307,00000000-0007-0000-0600-000051040000,4B705C1ECE000000,0B06000000000000,5C19BB34AA720000,3,null,150,1,1,91000,91000,0.015,5330,95,1300,null,True,null,140000,0.01,True,8,1,2,2,3,113 : 85567 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1612,2,B23C240000000000,4,null,null,null,null,1.82,1,78 : 88788 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78313,00000000-0001-0000-0600-00000c040000,0822556D07000000,0B06000000000000,B7FAE72E4F4B0000,3,1,200,8.5,8.5,2392000,2392000,0.001,15808,350,15600,True,True,null,55000,0.01,null,30,1,10,10,3,113 : 30955 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.3,7904,7,B23C180200000000,7,239200,239200,10400,10400,2.01,10,78 : 88790 (True) - TUIResourceTexture,True,842,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78314,00000000-0001-0000-0600-00000b040000,0822556D07000000,0B06000000000000,B7FAE72E4F4B0000,3,1,200,8.5,8.5,2392000,2392000,0.001,15808,null,15600,True,True,null,55000,0.01,null,15,1,10,10,3,113 : 30955 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.05,7904,null,B23C180200000000,7,239200,239200,10400,10400,2.01,5,78 : 88791 (True) - TUIResourceTexture,True,842,82 : 85454 (True) - TUniteDescriptor,null,null,null,null,null,null,null,null,null,null,null,null,null,null,130,null,null,null,null
78315,00000000-0001-0000-0600-000007040000,0822556D07000000,0B06000000000000,B31E95B36B5E0000,50,null,250,1,1,143000,143000,0.005,19760,175,2080,null,True,null,180000,0.01,True,8.5,1,1,1,2,113 : 85456 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B23C180200,4,null,null,null,null,2.52,1,78 : 88792 (True) - TUIResourceTexture,True,30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78347,00000000-0000-0000-0600-0000c3070000,84F1EF0000000000,0B06000000000000,74AE2FE5ECF21E00,3,null,14,0.6,0.07,78000,78000,0.002,3770,120,130,null,True,null,180000,0.01,True,5,1,11,100,3,113 : 85456 (False) - TModernWarfareHitRollRule,null,null,598,1,B21C100000000000,5,null,null,null,null,5.2,1,78 : 88820 (True) - TUIResourceTexture,True,100,null,195000,null,130000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78352,00000000-0000-0000-0600-0000c2070000,84F1EF0000000000,0B06000000000000,74AE2FE5ECF21E00,3,null,14,0.6,0.07,104000,104000,0.002,3770,120,130,null,True,null,180000,0.01,True,5,1,11,100,3,113 : 85523 (False) - TModernWarfareHitRollRule,null,null,598,1,B21C100000000000,5,null,null,null,null,5.2,1,78 : 88821 (True) - TUIResourceTexture,True,60,null,104000,null,91000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78353,00000000-0007-0000-0600-00004a040000,84F1EF0000000000,0B06000000000000,74AE2FE5ECF21E00,6,null,14,0.6,0.07,104000,104000,0.002,3770,120,130,null,True,null,180000,0.01,True,5,1,11,100,3,113 : 85523 (False) - TModernWarfareHitRollRule,null,null,598,1,B21C100000000000,5,null,null,null,null,5.2,1,78 : 88822 (True) - TUIResourceTexture,True,60,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
78358,00000000-0000-0000-0600-0000ee060000,0E525C0000000000,0B06000000000000,F46CA274AE2F0000,3,null,250,0.8,0.1,117000,117000,0.01,1300,40,2080,null,True,null,180000,0.01,True,1.2,1,2,15,2,113 : 85523 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.05,390,1,B21C0C0000000000,5,null,null,null,null,1.4,1,78 : 88823 (True) - TUIResourceTexture,True,15,null,117000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78375,00000000-0000-0000-0600-0000c4070000,456F0C8BA5010000,0B06000000000000,74AE2F656AEA1B00,3,null,14,0.3,0.025,78000,78000,0.002,3588,100,130,null,True,null,180000,0.01,True,15,1,83,1000,3,113 : 85656 (False) - TModernWarfareHitRollRule,null,null,468,1,A9C9C9B231000000,5,null,null,null,null,5,1,78 : 88838 (True) - TUIResourceTexture,True,1000,null,208000,null,195000,null,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null
78376,00000000-0000-0000-0600-000069090000,43B8010000000000,0B06000000000000,D7D2010000000000,3,5,500,2,2,null,null,0.01,18200,200,26000,null,True,True,104000,null,null,20,1,4,4,1,113 : 85781 (False) - TModernWarfareHitRollRule,null,null,9100,5,A97A9BF73A4F0000,3,null,null,null,null,2,1,78 : 88839 (True) - TUIResourceTexture,True,270,null,195000,null,156000,82 : 88840 (True) - TUniteDescriptor,10,null,null,null,null,True,null,null,null,null,null,null,null,null,null
78386,00000000-0007-0000-0600-00006e040000,AC7EA70000000000,0B06000000000000,57E42D0000000000,54,5,500,1,1,182000,182000,0.02,20800,150,26000,null,True,True,26000,null,null,5,1,1,1,1,113 : 85632 (False) - TModernWarfareHitRollRule,null,null,260,1,5D66354B07000000,2,13000,13000,null,null,2,2,78 : 88850 (True) - TUIResourceTexture,True,117,null,null,null,null,82 : 88851 (True) - TUniteDescriptor,2.1,null,null,null,True,null,null,null,null,null,null,null,null,null,null
78410,00000000-0000-0000-0600-00000d060000,DE61380000000000,0B06000000000000,B31E95B36B5E0000,44,null,250,1,1,130000,130000,0.005,9880,88,2080,null,True,null,180000,0.01,True,7.5,1,1,1,2,113 : 85611 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B27C200000,4,null,null,null,null,1.76,1,78 : 88879 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78411,00000000-0000-0000-0600-000016070000,DE61380000000000,0B06000000000000,B31E95B36B5E0000,3,null,260,1,1,130000,130000,0.005,4966,88,7800,null,True,null,140000,0.01,True,7.5,1,1,1,3,113 : 85611 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1508,2,B23C940702000000,4,null,null,null,null,1.76,1.4,78 : 88880 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78432,00000000-0001-0000-0600-000001040000,D7512C0300000000,0B06000000000000,B31E95B36B5E0000,26,null,250,6.6,6.6,169000,169000,0.005,16250,144,2080,null,True,null,180000,0.01,True,6.6,1,28,28,2,113 : 86641 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C0C0200000000,4,null,null,null,null,2.25,1,78 : 88881 (True) - TUIResourceTexture,True,700,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
78433,00000000-0001-0000-0600-00000a040000,D7512C0300000000,0B06000000000000,B31E95B36B5E0000,3,null,260,6.6,6.6,169000,169000,0.005,8138,144,7800,null,True,null,140000,0.01,True,6.6,1,28,28,3,113 : 88883 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,2444,4,B26C0C0200000000,4,null,null,null,null,2.25,1.4,78 : 88882 (True) - TUIResourceTexture,True,700,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78442,00000000-0000-0000-0600-0000a6050000,C120542103000000,0B06000000000000,B31E95B36B5E0000,25,null,250,6,6,169000,169000,0.005,15600,138,2080,null,True,null,180000,0.01,True,6,1,30,30,2,113 : 85728 (False) - TModernWarfareHitRollRule,null,null,130,1,B21C0C0200000000,4,null,null,null,null,2.2,1,78 : 88893 (True) - TUIResourceTexture,True,750,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
78443,00000000-0000-0000-0600-0000b3060000,C120542103000000,0B06000000000000,B31E95B36B5E0000,3,null,260,6,6,169000,169000,0.005,7800,138,7800,null,True,null,140000,0.01,True,6,1,30,30,3,113 : 85728 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,2340,3,B21C0C0200000000,4,null,null,null,null,2.2,1.4,78 : 88894 (True) - TUIResourceTexture,True,750,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78460,00000000-0000-0000-0600-000015060000,45E1000000000000,0B06000000000000,B31E95B36B5E0000,13,null,250,1,1,143000,143000,0.005,11050,98,2080,null,True,null,180000,0.01,True,7.5,1,1,1,2,113 : 86185 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C240000000000,4,null,null,null,null,1.85,1,78 : 88895 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
78461,00000000-0000-0000-0600-00001f070000,45E1000000000000,0B06000000000000,B31E95B36B5E0000,3,null,260,1,1,143000,143000,0.005,5538,98,7800,null,True,null,140000,0.01,True,7.5,1,1,1,3,113 : 86185 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1664,3,B26C240000000000,4,null,null,null,null,1.85,1.4,78 : 88896 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78466,00000000-0000-0000-0600-000021060000,46E1000000000000,0B06000000000000,B31E95B36B5E0000,13,null,250,1,1,143000,143000,0.01,11700,104,2080,null,True,null,180000,0.01,True,7.5,1,1,1,2,113 : 86185 (False) - TModernWarfareHitRollRule,null,null,130,1,B21C280000000000,4,null,null,null,null,1.9,1,78 : 88897 (True) - TUIResourceTexture,True,225,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null,null
78467,00000000-0000-0000-0600-000028070000,46E1000000000000,0B06000000000000,B31E95B36B5E0000,3,null,260,1,1,143000,143000,0.01,5850,104,7800,null,True,null,140000,0.01,True,7.5,1,1,1,3,113 : 86185 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1768,3,B21C280000000000,4,null,null,null,null,1.9,1.4,78 : 88898 (True) - TUIResourceTexture,True,225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78477,00000000-0000-0000-0600-00004e070000,4AA4750000000000,0B06000000000000,5C19BB34AA720000,46,null,250,1,1,130000,130000,0.01,9490,84,2080,null,True,null,180000,0.01,True,8,1,1,1,2,113 : 85561 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B24C200000,4,null,null,null,null,1.73,1,78 : 88899 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78478,00000000-0000-0000-0600-00000f070000,4AA4750000000000,0B06000000000000,5C19BB34AA720000,3,null,250,1,1,130000,130000,0.01,4758,84,2080,null,True,null,140000,0.01,True,8,1,1,1,2,113 : 85561 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1430,2,B24C200000000000,4,null,null,null,null,1.73,1.4,78 : 88900 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78492,00000000-0007-0000-0600-00000c040000,45A15D0000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1.5,1.5,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,3,1,8,80,3,113 : 86632 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,0.2,78 : 88928 (True) - TUIResourceTexture,True,8,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78493,00000000-0007-0000-0600-00000b040000,45A15D0000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,1.5,1.5,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,3,1,8,80,3,113 : 85876 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,0.2,78 : 88929 (True) - TUIResourceTexture,True,8,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78494,00000000-0007-0000-0600-0000fb030000,A8799B1D615C0000,0B06000000000000,E1D2010000000000,null,null,16,0.8,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,20,200,3,113 : 85878 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C282502000000,6,null,null,null,null,2.25,2,78 : 88930 (True) - TUIResourceTexture,True,20,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78499,00000000-0007-0000-0600-0000f1030000,4672E5A64CE7FA02,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,1,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,2,1,8,80,3,113 : 85591 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C14A501000000,6,130,130,null,null,1.545,0.2,78 : 88940 (True) - TUIResourceTexture,True,8,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78500,00000000-0007-0000-0600-0000f0030000,4672E5A64CE7FA02,0B06000000000000,5C99C7BA89E30B00,null,null,10,1,1,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,2,1,8,80,3,113 : 85876 (False) - TModernWarfareHitRollRule,null,null,130,1,B26C14A501000000,6,null,null,null,null,1.545,0.2,78 : 88941 (True) - TUIResourceTexture,True,8,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78501,00000000-0007-0000-0600-00006d040000,B779CA3A03000000,0B06000000000000,57E42D0000000000,60,5,500,1,1,78000,65000,0.013,20800,150,26000,null,True,True,52000,null,null,5,1,1,1,1,113 : 85593 (False) - TModernWarfareHitRollRule,null,null,260,1,5D66354B07000000,2,null,null,null,null,2,0.2,78 : 88942 (True) - TUIResourceTexture,True,78,null,null,null,null,82 : 88943 (True) - TUniteDescriptor,10,null,null,null,True,null,null,null,null,null,null,null,null,null,null
78502,00000000-0007-0000-0600-000009040000,D155241700000000,0B06000000000000,E1D2010000000000,null,null,16,1,0.2,65000,65000,0.01,2600,55,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 85878 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,2.25,2,78 : 88944 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78507,00000000-0000-0000-0600-000070080000,2012691C00000000,0B06000000000000,E162010000000000,51,null,150,1,1,52000,52000,0.015,10790,332,1300,null,True,null,40000,0.01,True,4,1,1,1,3,113 : 85859 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B24C240000,1,null,null,null,null,2.66,null,78 : 88954 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
78508,00000000-0000-0000-0600-000071080000,2012691C00000000,0B06000000000000,E162010000000000,3,null,150,1,1,52000,52000,0.015,5460,50,1300,null,True,null,140000,0.01,True,4,1,1,1,3,113 : 85859 (False) - TModernWarfareHitRollRule,null,null,1638,2,B24C240000000000,4,null,null,null,null,1.83,1,78 : 88955 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78516,00000000-0000-0000-0600-000039080000,B21C1CF94D5F0000,0B06000000000000,B799DFF405000000,3,1,200,2,2,286000,286000,0.001,4680,145,15600,True,True,null,36000,0.01,null,6,1,6,6,3,113 : 30955 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.3,1560,2,B21C1C0000000000,7,28600,28600,6500,6500,1.4,4,78 : 88966 (True) - TUIResourceTexture,True,96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78517,00000000-0000-0000-0600-00003a080000,B21C1CF94D5F0000,0B06000000000000,B799DFF405000000,3,1,200,2,2,286000,286000,0.001,4680,null,15600,True,True,null,36000,0.01,null,4,1,12,12,3,113 : 30955 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.05,1560,null,B21C1C0000000000,7,28600,28600,13000,13000,1.4,4,78 : 88967 (True) - TUIResourceTexture,True,96,82 : 85684 (True) - TUniteDescriptor,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78522,00000000-0000-0000-0600-000025060000,0214280000000000,0B06000000000000,B31E95B36B5E0000,42,null,250,1,1,143000,143000,0.005,11700,104,2080,null,True,null,180000,0.01,True,8,1,1,1,2,113 : 85708 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B21C280000,4,null,null,null,null,1.9,1,78 : 88968 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78523,00000000-0000-0000-0600-00002c070000,0214280000000000,0B06000000000000,B31E95B36B5E0000,3,null,260,1,1,143000,143000,0.005,5850,104,7800,null,True,null,140000,0.01,True,8,1,1,1,3,113 : 85708 (False) - TModernWarfareHitRollRule,82 : 30956 (True) - TUniteDescriptor,0.1,1768,3,B21C280000000000,4,null,null,null,null,1.9,1.4,78 : 88969 (True) - TUIResourceTexture,True,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78525,00000000-0000-0000-0600-000054040000,05BC000000000000,0B06000000000000,6ABCBA1C00000000,null,null,10,4,4,44200,44200,0.01,520,50,260,null,True,null,180000,0.01,True,8,1,4,40,3,113 : 85611 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,1,78 : 88970 (True) - TUIResourceTexture,True,4,null,44200,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78526,00000000-0000-0000-0600-000053040000,05BC000000000000,0B06000000000000,6ABCBA1C00000000,null,null,10,4,4,130,130,0.01,520,50,260,null,True,null,180000,0.01,True,8,1,4,40,3,113 : 85613 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,1,78 : 88971 (True) - TUIResourceTexture,True,4,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78535,00000000-0007-0000-0600-000016040000,C301730000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,2.2,2.2,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,4.5,1,6,60,3,113 : 86355 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,0.6,78 : 88990 (True) - TUIResourceTexture,True,6,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78536,00000000-0007-0000-0600-000015040000,C301730000000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,2.2,2.2,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,4.5,1,6,60,3,113 : 86355 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,0.6,78 : 88991 (True) - TUIResourceTexture,True,6,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78537,00000000-0007-0000-0600-000056040000,260CBB2607000000,0B06000000000000,E162010000000000,52,null,150,1,1,39000,39000,0.015,11570,356,1300,null,True,null,40000,0.01,True,6,1,1,1,3,113 : 85632 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B2AC240000,1,null,null,null,null,2.78,null,78 : 88992 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
78538,00000000-0007-0000-0600-0000f6030000,C301570000000000,0B06000000000000,E1D2010000000000,null,null,16,0.8,0.2,57200,57200,0.01,2600,40,260,null,True,null,180000,0.01,True,5,1,10,100,3,113 : 85567 (False) - TModernWarfareHitRollRule,null,null,156,0.5,B23C1C2502000000,6,null,null,null,null,2.25,2,78 : 88993 (True) - TUIResourceTexture,True,10,null,44200,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
78543,00000000-0007-0000-0600-00001a040000,9A17283007000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,2.2,2.2,39000,39000,0.01,520,40,260,null,True,null,180000,0.01,True,4.5,1,6,60,3,113 : 85779 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,0.6,78 : 89003 (True) - TUIResourceTexture,True,6,null,39000,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78544,00000000-0007-0000-0600-000019040000,9A17283007000000,0B06000000000000,5C99C7BA89E30B00,null,null,10,2.2,2.2,130,130,0.01,520,40,260,null,True,null,180000,0.01,True,4.5,1,6,60,3,113 : 85781 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,0.6,78 : 89004 (True) - TUIResourceTexture,True,6,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78549,00000000-0000-0000-0600-000060040000,C342440000000000,0B06000000000000,6ABCBA1C00000000,null,null,10,3,3,44200,44200,0.01,520,50,260,null,True,null,180000,0.01,True,6,1,6,60,3,113 : 85822 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,0.6,78 : 89014 (True) - TUIResourceTexture,True,6,null,44200,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78550,00000000-0000-0000-0600-00005f040000,C342440000000000,0B06000000000000,6ABCBA1C00000000,null,null,10,3,3,130,130,0.01,520,50,260,null,True,null,180000,0.01,True,6,1,6,60,3,113 : 85595 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,0.6,78 : 89015 (True) - TUIResourceTexture,True,6,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78555,00000000-0000-0000-0600-000066080000,04F46B0000000000,0B06000000000000,E162010000000000,58,null,150,1,1,52000,52000,0.015,14300,440,1300,null,True,null,40000,0.01,True,6,1,1,1,3,113 : 85859 (False) - TModernWarfareHitRollRule,null,null,130,1,DEF248B21C080200,1,null,null,null,null,3.2,null,78 : 89025 (True) - TUIResourceTexture,True,20,null,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null
78568,00000000-0000-0000-0600-0000c1040000,4361441D00000000,0B06000000000000,6ABCBA1C00000000,null,null,10,3,3,44200,44200,0.01,520,50,260,null,True,null,180000,0.01,True,6,1,6,60,3,113 : 85822 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,130,130,null,null,1.762,0.6,78 : 89045 (True) - TUIResourceTexture,True,6,null,44200,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
78569,00000000-0000-0000-0600-0000c0040000,4361441D00000000,0B06000000000000,6ABCBA1C00000000,null,null,10,3,3,130,130,0.01,520,50,260,null,True,null,180000,0.01,True,6,1,6,60,3,113 : 85595 (False) - TModernWarfareHitRollRule,null,null,156,1,B23C1C2502000000,6,null,null,null,null,1.762,0.6,78 : 89046 (True) - TUIResourceTexture,True,6,null,null,null,null,null,null,null,null,True,null,null,null,null,null,null,null,null,null,null,null
