[ID],Ammunition,EffectTag,SalvoStockIndex,SalvoStockIndex_ForInterface,TirEnMouvement,TirContinu,AnimateOnlyOneSoldier
63075,89 : 74324 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,null
63083,89 : 74310 (True) - TAmmunition,weapon_effet_tag1,1,1,null,null,null
63084,89 : 74304 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63085,89 : 74305 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63093,89 : 74310 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63094,89 : 74323 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,null
63095,89 : 74324 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,null
63104,89 : 79221 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63105,89 : 79222 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63114,89 : 79227 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63115,89 : 79228 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63116,89 : 74261 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63117,89 : 74262 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
63125,89 : 74005 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63133,89 : 76319 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63134,89 : 76320 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63135,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63137,89 : 78525 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63138,89 : 78526 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63139,89 : 74857 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63164,89 : 76309 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63165,89 : 76310 (True) - TAmmunition,weapon_effet_tag3,null,null,null,null,null
63166,89 : 73881 (True) - TAmmunition,weapon_effet_tag2,1,1,True,True,True
63168,89 : 75232 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63169,89 : 75233 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63170,89 : 75443 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
63175,89 : 73776 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63176,89 : 73777 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63177,89 : 75443 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
63182,89 : 75837 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63183,89 : 75838 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63184,89 : 79262 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63189,89 : 73748 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63190,89 : 73749 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63191,89 : 79267 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
63202,89 : 74133 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63210,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63212,89 : 76513 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63213,89 : 76514 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63214,89 : 75437 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63215,89 : 75438 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63220,89 : 79284 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63221,89 : 79285 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63222,89 : 73778 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63223,89 : 79286 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63234,89 : 74189 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63235,89 : 74190 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63236,89 : 74104 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63238,89 : 79295 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63239,89 : 79296 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63240,89 : 78032 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63241,89 : 76470 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63246,89 : 74168 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63247,89 : 74169 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63248,89 : 75855 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63249,89 : 79301 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63254,89 : 78499 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63255,89 : 78500 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63256,89 : 79306 (True) - TAmmunition,weapon_effet_tag4,1,1,null,True,True
63257,89 : 79307 (True) - TAmmunition,weapon_effet_tag5,1,1,null,True,True
63268,89 : 74750 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
63278,89 : 79320 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
63286,89 : 79325 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63287,89 : 79326 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63288,89 : 79327 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63297,89 : 79332 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63298,89 : 74310 (True) - TAmmunition,weapon_effet_tag2,2,2,null,null,True
63299,89 : 79327 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63301,89 : 79334 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63302,89 : 79335 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63303,89 : 79336 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63304,89 : 79337 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63315,89 : 76089 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63324,89 : 77597 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63333,89 : 75765 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63343,89 : 79355 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63344,89 : 79356 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63345,89 : 79357 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,null
63353,89 : 79362 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63354,89 : 79363 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63355,89 : 73867 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63364,89 : 79368 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63365,89 : 79369 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63366,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63369,89 : 76458 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63370,89 : 76459 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63371,89 : 78537 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63372,89 : 76470 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63383,89 : 73881 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63385,89 : 73776 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63386,89 : 75737 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63387,89 : 79379 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
63392,89 : 73776 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63396,89 : 73776 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63397,89 : 75437 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63398,89 : 79379 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
63403,89 : 73776 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63404,89 : 73777 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63405,89 : 79391 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63410,89 : 79396 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63411,89 : 75855 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63412,89 : 79397 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
63417,89 : 79396 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63421,89 : 79396 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63422,89 : 74045 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63423,89 : 79397 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
63435,89 : 79413 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63436,89 : 79414 (True) - TAmmunition,weapon_effet_tag2,1,1,True,null,True
63444,89 : 77925 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63445,89 : 77926 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
63446,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63454,89 : 75715 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63455,89 : 75716 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
63456,89 : 75141 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63458,89 : 78196 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63459,89 : 78197 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63460,89 : 73778 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63461,89 : 78027 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63466,89 : 79428 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63467,89 : 79429 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63468,89 : 79430 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63469,89 : 79431 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63480,89 : 75141 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63482,89 : 79440 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63483,89 : 79441 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63484,89 : 79262 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63485,89 : 79442 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63490,89 : 76502 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63491,89 : 76503 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63492,89 : 79430 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63493,89 : 76470 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63498,89 : 76502 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63499,89 : 76503 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63500,89 : 75437 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63501,89 : 79451 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63512,89 : 77175 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63513,89 : 77176 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
63522,89 : 74824 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63523,89 : 74825 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63524,89 : 75914 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63543,89 : 74824 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63544,89 : 74825 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63545,89 : 74819 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63550,89 : 74891 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63551,89 : 74892 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63552,89 : 76535 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63553,89 : 74018 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63558,89 : 79484 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63559,89 : 79485 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63560,89 : 73770 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63561,89 : 79486 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63566,89 : 75681 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63567,89 : 75682 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63568,89 : 73770 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63569,89 : 75683 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63580,89 : 79497 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63581,89 : 79498 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63582,89 : 74104 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63586,89 : 75871 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63587,89 : 75872 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63588,89 : 74935 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63589,89 : 74936 (True) - TAmmunition,weapon_effet_tag4,1,1,null,null,True
63594,89 : 75871 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63595,89 : 75872 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63596,89 : 74055 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63597,89 : 74056 (True) - TAmmunition,weapon_effet_tag4,1,1,null,null,True
63602,89 : 78701 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63603,89 : 78702 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63604,89 : 79508 (True) - TAmmunition,weapon_effet_tag2,1,1,null,True,True
63609,89 : 75232 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63610,89 : 75233 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63611,89 : 75737 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63623,89 : 79521 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63624,89 : 79522 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
63632,89 : 75166 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63633,89 : 75167 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63634,89 : 74847 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63642,89 : 79531 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63643,89 : 79532 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63644,89 : 74847 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63653,89 : 75498 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63654,89 : 78358 (True) - TAmmunition,weapon_effet_tag2,null,null,True,True,null
63662,89 : 74857 (True) - TAmmunition,weapon_effet_tag1,null,null,True,True,null
63670,89 : 78347 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
63679,89 : 79550 (True) - TAmmunition,weapon_effet_tag1,null,null,null,True,null
63680,89 : 76053 (True) - TAmmunition,weapon_effet_tag2,1,1,True,null,True
63690,89 : 79555 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63691,89 : 79556 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63692,89 : 74857 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63700,89 : 79561 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63701,89 : 79562 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63702,89 : 74857 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63711,89 : 79567 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63712,89 : 76830 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63713,89 : 74857 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63715,89 : 75837 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63716,89 : 75838 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63717,89 : 75737 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63722,89 : 75837 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63723,89 : 75838 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63724,89 : 75437 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63725,89 : 73779 (True) - TAmmunition,weapon_effet_tag4,2,2,null,True,True
63737,89 : 79581 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63738,89 : 79582 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63739,89 : 79583 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63741,89 : 79585 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63742,89 : 79586 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
63743,89 : 74055 (True) - TAmmunition,weapon_effet_tag2,1,1,null,null,True
63744,89 : 74056 (True) - TAmmunition,weapon_effet_tag4,1,1,null,null,True
63755,89 : 75291 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63756,89 : 75292 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63757,89 : 74847 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63765,89 : 79598 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63766,89 : 79599 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63767,89 : 74847 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63775,89 : 79604 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63776,89 : 79605 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63777,89 : 74847 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63785,89 : 79221 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63786,89 : 79222 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63794,89 : 79614 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63795,89 : 79615 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63803,89 : 79620 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63804,89 : 79621 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63805,89 : 73881 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63813,89 : 79620 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63814,89 : 79621 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63815,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63823,89 : 79620 (True) - TAmmunition,weapon_effet_tag1,null,null,null,null,null
63824,89 : 79621 (True) - TAmmunition,weapon_effet_tag2,null,null,null,null,null
63825,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63833,89 : 75225 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63834,89 : 75226 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63842,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63843,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63844,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63852,89 : 79642 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63853,89 : 79643 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63854,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63863,89 : 79648 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63864,89 : 79643 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63865,89 : 74785 (True) - TAmmunition,weapon_effet_tag3,1,1,null,null,True
63866,89 : 73614 (True) - TAmmunition,weapon_effet_tag4,2,2,True,True,True
63874,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63875,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63876,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63884,89 : 76553 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63885,89 : 76554 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63886,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63894,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63895,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63896,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63904,89 : 76553 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63905,89 : 76554 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63906,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63914,89 : 76559 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63915,89 : 76560 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63916,89 : 76561 (True) - TAmmunition,weapon_effet_tag4,2,2,null,null,null
63917,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63925,89 : 76559 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63926,89 : 76560 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63927,89 : 76561 (True) - TAmmunition,weapon_effet_tag4,2,2,null,null,null
63928,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63936,89 : 76559 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63937,89 : 76560 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63938,89 : 74421 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,null
63939,89 : 73614 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
63948,89 : 79681 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63949,89 : 79682 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63950,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63958,89 : 76559 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63959,89 : 76560 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63960,89 : 76561 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,null
63961,89 : 73614 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
63969,89 : 79691 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63970,89 : 79692 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63971,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63979,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63980,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63981,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63989,89 : 75225 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
63990,89 : 75226 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
63991,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
63999,89 : 79705 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64000,89 : 79706 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64001,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64009,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64010,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64011,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64020,89 : 79716 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64021,89 : 79717 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64022,89 : 73677 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64030,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64031,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64032,89 : 74367 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64040,89 : 75172 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64041,89 : 75173 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64042,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64050,89 : 79716 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64051,89 : 79717 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64052,89 : 73677 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64060,89 : 79734 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64061,89 : 75116 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64069,89 : 79739 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64070,89 : 79740 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
64071,89 : 73614 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
64079,89 : 79739 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64080,89 : 79740 (True) - TAmmunition,weapon_effet_tag3,null,null,True,null,null
64081,89 : 73614 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
64089,89 : 79749 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64090,89 : 79750 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64091,89 : 79751 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,null
64092,89 : 73614 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
64100,89 : 79756 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64101,89 : 79757 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64102,89 : 74421 (True) - TAmmunition,weapon_effet_tag3,2,2,null,null,null
64103,89 : 73614 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
64111,89 : 79734 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64112,89 : 75116 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64113,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64121,89 : 79749 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64122,89 : 79750 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64123,89 : 73614 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64131,89 : 79770 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64132,89 : 79771 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64133,89 : 73677 (True) - TAmmunition,weapon_effet_tag3,1,1,True,True,True
64141,89 : 79776 (True) - TAmmunition,weapon_effet_tag1,null,null,True,null,null
64142,89 : 79777 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
64143,89 : 79778 (True) - TAmmunition,weapon_effet_tag3,2,2,True,null,null
64144,89 : 73677 (True) - TAmmunition,weapon_effet_tag4,1,1,True,True,True
64153,89 : 79783 (True) - TAmmunition,weapon_effet_tag2,null,null,True,null,null
