[ID],DescriptorId,Modules,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice,MaxDeployableAmount,ShowInMenu,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens,Nationalite,Key,WorldIndex,UnitMovingType
48071,00000000-0005-0000-0300-000026040000,Collection[8],Descriptor_Company_Shenav_II,Company_Shenav_II,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48076,00000000-0000-0000-0300-000001070000,Collection[8],Descriptor_Company_Shilka,Company_Shilka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48080,00000000-0005-0000-0300-000027040000,Collection[8],Descriptor_Company_Sholef,Company_Sholef,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48084,00000000-0005-0000-0300-000028040000,Collection[8],Descriptor_Company_Shot_Kal,Company_Shot_Kal,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48090,00000000-0005-0000-0300-000029040000,Collection[8],Descriptor_Company_Shot_Kal_Gimel,Company_Shot_Kal_Gimel,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48096,00000000-0007-0000-0300-00004f040000,Collection[9],Descriptor_Company_Sissi,Company_Sissi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48102,00000000-0000-0000-0300-000002070000,Collection[9],Descriptor_Company_Sisu_XA180,Company_Sisu_XA180,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48106,00000000-0000-0000-0300-000003070000,Collection[9],Descriptor_Company_Soldat_Allemand_Leger,Company_Soldat_Allemand_Leger,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48112,00000000-0000-0000-0300-000004070000,Collection[9],Descriptor_Company_Soldat_Allemand_Leger_SOLO,Company_Soldat_Allemand_Leger_SOLO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48117,00000000-0000-0000-0300-000005070000,Collection[9],Descriptor_Company_Soldat_Allemand_Lourd,Company_Soldat_Allemand_Lourd,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48123,00000000-0000-0000-0300-000006070000,Collection[9],Descriptor_Company_Soldat_PTUR_Fagot,Company_Soldat_PTUR_Fagot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48129,00000000-0000-0000-0300-000007070000,Collection[9],Descriptor_Company_Soldat_US_Leger,Company_Soldat_US_Leger,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48136,00000000-0000-0000-0300-000008070000,Collection[9],Descriptor_Company_Soldat_US_Leger_SOLO,Company_Soldat_US_Leger_SOLO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48141,00000000-0000-0000-0300-000009070000,Collection[9],Descriptor_Company_Soldat_US_Lourd,Company_Soldat_US_Lourd,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48148,00000000-0001-0000-0300-00000d040000,Collection[8],Descriptor_Company_Sopel,Company_Sopel,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48153,00000000-0000-0000-0300-00000a070000,Collection[8],Descriptor_Company_SpPz_Luchs_A1,Company_SpPz_Luchs_A1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48158,00000000-0000-0000-0300-00000b070000,Collection[8],Descriptor_Company_SpPz_Luchs_A2,Company_SpPz_Luchs_A2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48163,00000000-0001-0000-0300-00000e040000,Collection[9],Descriptor_Company_Spadochroniarze_90,Company_Spadochroniarze_90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48169,00000000-0001-0000-0300-00000f040000,Collection[9],Descriptor_Company_Specialni_90,Company_Specialni_90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48175,00000000-0003-0000-0300-00000f040000,Collection[8],Descriptor_Company_Spejdervogn,Company_Spejdervogn,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48179,00000000-0000-0000-0300-00000c070000,Collection[9],Descriptor_Company_Spetsnaz,Company_Spetsnaz,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48185,00000000-0002-0000-0300-0000ee030000,Collection[9],Descriptor_Company_Spetsnaz_GRU,Company_Spetsnaz_GRU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48191,00000000-0000-0000-0300-00000d070000,Collection[9],Descriptor_Company_Spetsnaz_VMF,Company_Spetsnaz_VMF,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48197,00000000-0000-0000-0300-00000e070000,Collection[8],Descriptor_Company_Spz_11_2_Kurz,Company_Spz_11_2_Kurz,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48201,00000000-0000-0000-0300-00000f070000,Collection[8],Descriptor_Company_Stabstgb_1313,Company_Stabstgb_1313,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48204,00000000-0004-0000-0300-000014040000,Collection[9],Descriptor_Company_Staf_Eenheid_NL,Company_Staf_Eenheid_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48210,00000000-0000-0000-0300-000010070000,Collection[8],Descriptor_Company_Star_266,Company_Star_266,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
48213,00000000-0000-0000-0300-000011070000,Collection[9],Descriptor_Company_Star_266_Transport,Company_Star_266_Transport,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
48216,00000000-0004-0000-0300-000015040000,Collection[9],Descriptor_Company_Stinger_NL,Company_Stinger_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48222,00000000-0004-0000-0300-000016040000,Collection[9],Descriptor_Company_Stoottroepen_95_NL,Company_Stoottroepen_95_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48228,00000000-0004-0000-0300-000017040000,Collection[9],Descriptor_Company_Stoottroepen_NL,Company_Stoottroepen_NL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48234,00000000-0000-0000-0300-000012070000,Collection[9],Descriptor_Company_Storm,Company_Storm,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48240,00000000-0000-0000-0300-000013070000,Collection[8],Descriptor_Company_Stormer_HMV_UK,Company_Stormer_HMV_UK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48246,00000000-0003-0000-0300-000010040000,Collection[9],Descriptor_Company_Stormingenior_90_NO,Company_Stormingenior_90_NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48252,00000000-0003-0000-0300-000011040000,Collection[9],Descriptor_Company_Stormingenior_NO,Company_Stormingenior_NO,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48258,00000000-0003-0000-0300-000012040000,Collection[9],Descriptor_Company_Stormpionjarer,Company_Stormpionjarer,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48264,00000000-0000-0000-0300-000014070000,Collection[9],Descriptor_Company_Strela_2,Company_Strela_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48270,00000000-0000-0000-0300-000015070000,Collection[9],Descriptor_Company_Strf_9040,Company_Strf_9040,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48274,00000000-0000-0000-0300-000016070000,Collection[8],Descriptor_Company_Stridsvagn_103B,Company_Stridsvagn_103B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48279,00000000-0000-0000-0300-000017070000,Collection[8],Descriptor_Company_Stridsvagn_103C,Company_Stridsvagn_103C,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48285,00000000-0000-0000-0300-000018070000,Collection[8],Descriptor_Company_Stripbv_3021,Company_Stripbv_3021,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48289,00000000-0003-0000-0300-000013040000,Collection[8],Descriptor_Company_Stripbv_90,Company_Stripbv_90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48293,00000000-0000-0000-0300-000019070000,Collection[8],Descriptor_Company_Strop_1,Company_Strop_1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48297,00000000-0000-0000-0300-00001a070000,Collection[8],Descriptor_Company_Strop_2,Company_Strop_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48302,00000000-0003-0000-0300-000014040000,Collection[8],Descriptor_Company_Strv_103D,Company_Strv_103D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48307,00000000-0003-0000-0300-000015040000,Collection[8],Descriptor_Company_Strv_105,Company_Strv_105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48313,00000000-0003-0000-0300-000016040000,Collection[8],Descriptor_Company_Strv_121,Company_Strv_121,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48318,00000000-0000-0000-0300-00001b070000,Collection[9],Descriptor_Company_Strzala_2,Company_Strzala_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48324,00000000-0000-0000-0300-00001c070000,Collection[9],Descriptor_Company_Strzelcy_Konni,Company_Strzelcy_Konni,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48330,00000000-0007-0000-0300-000050040000,Collection[8],Descriptor_Company_Sturmi,Company_Sturmi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48335,00000000-0000-0000-0300-00001d070000,Collection[9],Descriptor_Company_Sturmpionier,Company_Sturmpionier,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48341,00000000-0000-0000-0300-00001e070000,Collection[8],Descriptor_Company_Stvr_102,Company_Stvr_102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48346,00000000-0000-0000-0300-00001f070000,Collection[8],Descriptor_Company_Stvr_102R,Company_Stvr_102R,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48351,00000000-0000-0000-0300-000020070000,Collection[8],Descriptor_Company_Stvr_104,Company_Stvr_104,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48356,00000000-0000-0000-0300-000021070000,Collection[8],Descriptor_Company_Su_100_NK,Company_Su_100_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48360,00000000-0000-0000-0300-000022070000,Collection[8],Descriptor_Company_Su_76m_NK,Company_Su_76m_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48364,00000000-0007-0000-0300-000051040000,Collection[8],Descriptor_Company_T34B,Company_T34B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48369,00000000-0000-0000-0300-000023070000,Collection[8],Descriptor_Company_T34_85M,Company_T34_85M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48374,00000000-0000-0000-0300-000024070000,Collection[8],Descriptor_Company_T34_85M1,Company_T34_85M1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48379,00000000-0000-0000-0300-000025070000,Collection[8],Descriptor_Company_T55,Company_T55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48383,00000000-0000-0000-0300-000026070000,Collection[8],Descriptor_Company_T55A,Company_T55A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48388,00000000-0007-0000-0300-000052040000,Collection[8],Descriptor_Company_T55AH_Igman,Company_T55AH_Igman,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48394,00000000-0007-0000-0300-000053040000,Collection[8],Descriptor_Company_T55AI_Igman,Company_T55AI_Igman,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48400,00000000-0007-0000-0300-000054040000,Collection[8],Descriptor_Company_T55AK,Company_T55AK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48405,00000000-0000-0000-0300-000027070000,Collection[8],Descriptor_Company_T55AM,Company_T55AM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48410,00000000-0000-0000-0300-000028070000,Collection[8],Descriptor_Company_T55AM1,Company_T55AM1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48415,00000000-0000-0000-0300-000029070000,Collection[8],Descriptor_Company_T55AM1B,Company_T55AM1B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48420,00000000-0000-0000-0300-00002a070000,Collection[8],Descriptor_Company_T55AM2,Company_T55AM2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48425,00000000-0000-0000-0300-00002b070000,Collection[8],Descriptor_Company_T55AM2B,Company_T55AM2B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48430,00000000-0001-0000-0300-000010040000,Collection[8],Descriptor_Company_T55AM2_Dyna1,Company_T55AM2_Dyna1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48436,00000000-0000-0000-0300-00002c070000,Collection[8],Descriptor_Company_T55AM2_Merida,Company_T55AM2_Merida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48441,00000000-0000-0000-0300-00002d070000,Collection[8],Descriptor_Company_T55AMV1,Company_T55AMV1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48446,00000000-0000-0000-0300-00002e070000,Collection[8],Descriptor_Company_T55AM_Merida,Company_T55AM_Merida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48451,00000000-0007-0000-0300-000055040000,Collection[8],Descriptor_Company_T55A_Izvidjac,Company_T55A_Izvidjac,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48456,00000000-0000-0000-0300-00002f070000,Collection[8],Descriptor_Company_T55A_NK,Company_T55A_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48461,00000000-0007-0000-0300-000056040000,Collection[8],Descriptor_Company_T55A_TLD,Company_T55A_TLD,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48466,00000000-0000-0000-0300-000030070000,Collection[8],Descriptor_Company_T55L,Company_T55L,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48471,00000000-0007-0000-0300-000057040000,Collection[8],Descriptor_Company_T55M_Matti,Company_T55M_Matti,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48476,00000000-0007-0000-0300-000058040000,Collection[8],Descriptor_Company_T55_Fin,Company_T55_Fin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48481,00000000-0007-0000-0300-000059040000,Collection[8],Descriptor_Company_T55_KOPA,Company_T55_KOPA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48486,00000000-0007-0000-0300-00005a040000,Collection[8],Descriptor_Company_T55_Pionpsv,Company_T55_Pionpsv,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48491,00000000-0000-0000-0300-000031070000,Collection[8],Descriptor_Company_T62,Company_T62,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48495,00000000-0000-0000-0300-000032070000,Collection[8],Descriptor_Company_T62_obr_1972,Company_T62_obr_1972,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48500,00000000-0000-0000-0300-000033070000,Collection[8],Descriptor_Company_T62M,Company_T62M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48505,00000000-0000-0000-0300-000034070000,Collection[8],Descriptor_Company_T62M1,Company_T62M1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48510,00000000-0000-0000-0300-000035070000,Collection[8],Descriptor_Company_T62MV,Company_T62MV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48515,00000000-0000-0000-0300-000036070000,Collection[8],Descriptor_Company_T62_NK,Company_T62_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48520,00000000-0000-0000-0300-000037070000,Collection[8],Descriptor_Company_T62_obr_1975,Company_T62_obr_1975,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48525,00000000-0000-0000-0300-000038070000,Collection[8],Descriptor_Company_T64A,Company_T64A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48530,00000000-0000-0000-0300-000039070000,Collection[8],Descriptor_Company_T64B,Company_T64B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48536,00000000-0000-0000-0300-00003a070000,Collection[8],Descriptor_Company_T64B1V_URSS,Company_T64B1V_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48542,00000000-0000-0000-0300-00003b070000,Collection[8],Descriptor_Company_T64BM,Company_T64BM,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48548,00000000-0000-0000-0300-00003c070000,Collection[8],Descriptor_Company_T64BV,Company_T64BV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48553,00000000-0000-0000-0300-00003d070000,Collection[8],Descriptor_Company_T72,Company_T72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48558,00000000-0000-0000-0300-00003e070000,Collection[8],Descriptor_Company_T72A,Company_T72A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48563,00000000-0000-0000-0300-00003f070000,Collection[8],Descriptor_Company_T72A_NK,Company_T72A_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48568,00000000-0000-0000-0300-000040070000,Collection[8],Descriptor_Company_T72B,Company_T72B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48574,00000000-0000-0000-0300-000041070000,Collection[8],Descriptor_Company_T72B1,Company_T72B1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48579,00000000-0000-0000-0300-000042070000,Collection[8],Descriptor_Company_T72B_Obr_1987_URSS,Company_T72B_Obr_1987_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48585,00000000-0000-0000-0300-000043070000,Collection[8],Descriptor_Company_T72B_Obr_1989_URSS,Company_T72B_Obr_1989_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48591,00000000-0007-0000-0300-00005b040000,Collection[8],Descriptor_Company_T72M,Company_T72M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48596,00000000-0000-0000-0300-000044070000,Collection[8],Descriptor_Company_T72M1,Company_T72M1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48601,00000000-0000-0000-0300-000045070000,Collection[8],Descriptor_Company_T72M1D,Company_T72M1D,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48606,00000000-0001-0000-0300-000011040000,Collection[8],Descriptor_Company_T72M1K_CZ,Company_T72M1K_CZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48611,00000000-0000-0000-0300-000046070000,Collection[8],Descriptor_Company_T72M1M,Company_T72M1M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48616,00000000-0000-0000-0300-000047070000,Collection[8],Descriptor_Company_T72M1_CZ,Company_T72M1_CZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48621,00000000-0001-0000-0300-000012040000,Collection[8],Descriptor_Company_T72M1_Wilk,Company_T72M1_Wilk,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48627,00000000-0001-0000-0300-000013040000,Collection[8],Descriptor_Company_T72S1_RDA,Company_T72S1_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48633,00000000-0001-0000-0300-000014040000,Collection[8],Descriptor_Company_T72S_CZ,Company_T72S_CZ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48638,00000000-0001-0000-0300-000015040000,Collection[8],Descriptor_Company_T72S_POL,Company_T72S_POL,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48643,00000000-0001-0000-0300-000016040000,Collection[8],Descriptor_Company_T72S_RDA,Company_T72S_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48648,00000000-0007-0000-0300-00005c040000,Collection[8],Descriptor_Company_T72_KOPA,Company_T72_KOPA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48653,00000000-0007-0000-0300-00005d040000,Collection[8],Descriptor_Company_T72_M1,Company_T72_M1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48658,00000000-0007-0000-0300-00005e040000,Collection[8],Descriptor_Company_T72_MOD1,Company_T72_MOD1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48663,00000000-0007-0000-0300-00005f040000,Collection[8],Descriptor_Company_T72_MOD3,Company_T72_MOD3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48669,00000000-0001-0000-0300-000017040000,Collection[8],Descriptor_Company_T72_Moderna,Company_T72_Moderna,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48674,00000000-0000-0000-0300-000048070000,Collection[8],Descriptor_Company_T72_Wilk,Company_T72_Wilk,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48680,00000000-0000-0000-0300-000049070000,Collection[8],Descriptor_Company_T80,Company_T80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48686,00000000-0000-0000-0300-00004a070000,Collection[8],Descriptor_Company_T80A,Company_T80A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48692,00000000-0000-0000-0300-00004b070000,Collection[8],Descriptor_Company_T80B,Company_T80B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48698,00000000-0000-0000-0300-00004c070000,Collection[8],Descriptor_Company_T80BV,Company_T80BV,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48704,00000000-0000-0000-0300-00004d070000,Collection[8],Descriptor_Company_T80U,Company_T80U,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48709,00000000-0000-0000-0300-00004e070000,Collection[8],Descriptor_Company_T80UM_URSS,Company_T80UM_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48715,00000000-0000-0000-0300-00004f070000,Collection[8],Descriptor_Company_T813,Company_T813,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48718,00000000-0000-0000-0300-000050070000,Collection[8],Descriptor_Company_T815_Kolos,Company_T815_Kolos,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48721,00000000-0001-0000-0300-000018040000,Collection[8],Descriptor_Company_T815_RDA,Company_T815_RDA,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48724,00000000-0000-0000-0300-000051070000,Collection[8],Descriptor_Company_T90S_NK,Company_T90S_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48729,00000000-0000-0000-0300-000052070000,Collection[8],Descriptor_Company_T90_URSS,Company_T90_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48734,00000000-0007-0000-0300-000060040000,Collection[9],Descriptor_Company_TAB71,Company_TAB71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48738,00000000-0007-0000-0300-000061040000,Collection[8],Descriptor_Company_TELAK_91,Company_TELAK_91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48742,00000000-0000-0000-0300-000053070000,Collection[8],Descriptor_Company_TO55,Company_TO55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48746,00000000-0000-0000-0300-000054070000,Collection[8],Descriptor_Company_TO55_NK,Company_TO55_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48750,00000000-0000-0000-0300-000055070000,Collection[8],Descriptor_Company_TO62,Company_TO62,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48754,00000000-0000-0000-0300-000056070000,Collection[8],Descriptor_Company_TOPAS_R2M,Company_TOPAS_R2M,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48758,00000000-0000-0000-0300-000057070000,Collection[8],Descriptor_Company_TOS1_Buratino,Company_TOS1_Buratino,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48762,00000000-0000-0000-0300-000058070000,Collection[8],Descriptor_Company_T_34_NK,Company_T_34_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48767,00000000-0000-0000-0300-000059070000,Collection[8],Descriptor_Company_T_34_URSS,Company_T_34_URSS,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48772,00000000-0000-0000-0300-00005a070000,Collection[8],Descriptor_Company_Tan_SAM_JAP,Company_Tan_SAM_JAP,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48777,00000000-0000-0000-0300-00005b070000,Collection[9],Descriptor_Company_Tatra_148,Company_Tatra_148,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2
48780,00000000-0007-0000-0300-000062040000,Collection[8],Descriptor_Company_TelaK_84,Company_TelaK_84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48784,00000000-0007-0000-0300-000063040000,Collection[8],Descriptor_Company_TelaKrH_66,Company_TelaKrH_66,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48788,00000000-0007-0000-0300-000064040000,Collection[8],Descriptor_Company_TelaKrH_71,Company_TelaKrH_71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48792,00000000-0007-0000-0300-000065040000,Collection[8],Descriptor_Company_TelaKrH_84,Company_TelaKrH_84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8
48797,00000000-0007-0000-0300-000066040000,Collection[9],Descriptor_Company_Teritorijalna_Odbrana,Company_Teritorijalna_Odbrana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48803,00000000-0007-0000-0300-000067040000,Collection[8],Descriptor_Company_Terra_865BM_KPI,Company_Terra_865BM_KPI,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48806,00000000-0007-0000-0300-000068040000,Collection[8],Descriptor_Company_Terra_865BM_Musti,Company_Terra_865BM_Musti,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7
48810,00000000-0000-0000-0300-00005c070000,Collection[9],Descriptor_Company_Territorials,Company_Territorials,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1
48816,00000000-0000-0000-0300-00005d070000,Collection[9],Descriptor_Company_Tgb_13,Company_Tgb_13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48819,00000000-0000-0000-0300-00005e070000,Collection[9],Descriptor_Company_Tgb_m42,Company_Tgb_m42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3
48823,00000000-0005-0000-0300-00002a040000,Collection[8],Descriptor_Company_Tiran5_Blazer,Company_Tiran5_Blazer,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
48828,00000000-0000-0000-0300-00005f070000,Collection[8],Descriptor_Company_Tokchon_122mm_NK,Company_Tokchon_122mm_NK,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5
