[ID],_ShortDatabaseName,ControllerName,TurretDescriptorList,Salves,SalvoIsMainSalvo,HasMainSalvo
36514,WeaponDescriptor_Unit_ROK_UDT,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36520,WeaponDescriptor_Unit_RS_PVO_KUB_M,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36527,WeaponDescriptor_Unit_RS_PVO_M90_Sava,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36534,WeaponDescriptor_Unit_RS_PVO_Neva_M1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36541,WeaponDescriptor_Unit_RS_PVO_Neva_M1T,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36548,WeaponDescriptor_Unit_RS_PVO_STRELA_1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36553,WeaponDescriptor_Unit_RS_PVO_Strela_10,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36560,WeaponDescriptor_Unit_Raketenjagdpanzer_1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36565,WeaponDescriptor_Unit_Raketenjagdpanzer_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36569,WeaponDescriptor_Unit_Rangers,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36574,WeaponDescriptor_Unit_Rannikkojaakari,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36579,WeaponDescriptor_Unit_Rannikkojaakari_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36585,WeaponDescriptor_Unit_Rapier_FSA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36593,WeaponDescriptor_Unit_Rapier_FSA_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36599,WeaponDescriptor_Unit_Raskassinkoryhma,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36604,WeaponDescriptor_Unit_Razvedka,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36610,WeaponDescriptor_Unit_Redut_SSM,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36614,WeaponDescriptor_Unit_Reserveschutzen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36619,WeaponDescriptor_Unit_Reservistes,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36624,WeaponDescriptor_Unit_Riflemen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36634,WeaponDescriptor_Unit_Rochev,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36639,WeaponDescriptor_Unit_Romach,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36643,WeaponDescriptor_Unit_Rovait,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36648,WeaponDescriptor_Unit_Rovait_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36654,WeaponDescriptor_Unit_Rover_106mm,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36671,WeaponDescriptor_Unit_Rover_ITOW_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36676,WeaponDescriptor_Unit_Rover_MILAN,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36681,WeaponDescriptor_Unit_Rover_Mortar_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36686,WeaponDescriptor_Unit_Rover_RBS70,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36693,WeaponDescriptor_Unit_Rover_RBS90,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36700,WeaponDescriptor_Unit_Rover_Reco_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36709,WeaponDescriptor_Unit_Rover_SAS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36714,WeaponDescriptor_Unit_Rover_TOW,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36719,WeaponDescriptor_Unit_Rover_TOW2_NL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36724,WeaponDescriptor_Unit_Rover_WOMBAT,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36729,WeaponDescriptor_Unit_Rubezh_SSM,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36733,WeaponDescriptor_Unit_SAS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36743,WeaponDescriptor_Unit_SBS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36750,WeaponDescriptor_Unit_SFL_Hb_2S1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36755,WeaponDescriptor_Unit_SFL_Hb_2S3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36764,WeaponDescriptor_Unit_SKOT2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36769,WeaponDescriptor_Unit_SKOT2A,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36774,WeaponDescriptor_Unit_SKOT2AM,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36779,WeaponDescriptor_Unit_SKOT2AP_POL,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36784,WeaponDescriptor_Unit_SM82_M60PM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36789,WeaponDescriptor_Unit_SO90_Dzekson,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36795,WeaponDescriptor_Unit_SO_105_Prist,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36800,WeaponDescriptor_Unit_SO_122_Gvozdika,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36805,WeaponDescriptor_Unit_SPAT_30_2_Foka,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36809,WeaponDescriptor_Unit_SPG9D_POL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36815,WeaponDescriptor_Unit_SPPZ_PT76B,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36820,WeaponDescriptor_Unit_SPW80,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36825,WeaponDescriptor_Unit_SPW_152K,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36830,WeaponDescriptor_Unit_SPW_40A,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36835,WeaponDescriptor_Unit_SPW_40P2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36840,WeaponDescriptor_Unit_SPW_40P2_Konkurs,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36845,WeaponDescriptor_Unit_SPW_40P2_Malyu_M,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36850,WeaponDescriptor_Unit_SPW_40P2_Malyu_P,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36855,WeaponDescriptor_Unit_SPW_40PA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36860,WeaponDescriptor_Unit_SPW_50PK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36865,WeaponDescriptor_Unit_SPW_50PU,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36870,WeaponDescriptor_Unit_SPW_60,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36875,WeaponDescriptor_Unit_SPW_60PB,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36880,WeaponDescriptor_Unit_SPW_70,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36885,WeaponDescriptor_Unit_SPZ_BMP2K,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36890,WeaponDescriptor_Unit_SPZ_BMP_1PC,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36895,WeaponDescriptor_Unit_SPZ_BMP_2,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36902,WeaponDescriptor_Unit_SU_100_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36909,WeaponDescriptor_Unit_SU_122_54,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36915,WeaponDescriptor_Unit_SU_60_Jyu_MAT_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36920,WeaponDescriptor_Unit_SV_60_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36924,WeaponDescriptor_Unit_SWE_CMD_squad,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36939,WeaponDescriptor_Unit_SX_60_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36943,WeaponDescriptor_Unit_Saper,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36948,WeaponDescriptor_Unit_Sapery,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36953,WeaponDescriptor_Unit_Saperzy,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36958,WeaponDescriptor_Unit_Sapeur,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36964,WeaponDescriptor_Unit_Saxon_CP_UK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36970,WeaponDescriptor_Unit_Saxon_UK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
36974,WeaponDescriptor_Unit_Schutzen,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36979,WeaponDescriptor_Unit_Schutzen_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36985,WeaponDescriptor_Unit_Scorpion_Light_Tank,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36989,WeaponDescriptor_Unit_Scout,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36994,WeaponDescriptor_Unit_Scouts,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
36999,WeaponDescriptor_Unit_Senke,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37005,WeaponDescriptor_Unit_Sergei,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37010,WeaponDescriptor_Unit_Sergei_MOD,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37016,WeaponDescriptor_Unit_ShM120_PRAMS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37021,WeaponDescriptor_Unit_ShM120_PRAMS_K,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
37025,WeaponDescriptor_Unit_Shayetet_13,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37031,WeaponDescriptor_Unit_Shenav,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37038,WeaponDescriptor_Unit_Shenav_II,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37045,WeaponDescriptor_Unit_Shilka,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37050,WeaponDescriptor_Unit_Sholef,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37055,WeaponDescriptor_Unit_Shot_Kal,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37062,WeaponDescriptor_Unit_Shot_Kal_Gimel,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37067,WeaponDescriptor_Unit_Sissi,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37073,WeaponDescriptor_Unit_Sisu_XA180,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37077,WeaponDescriptor_Unit_Soldat_Allemand_Leger,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37082,WeaponDescriptor_Unit_Soldat_Allemand_Leger_SOLO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37087,WeaponDescriptor_Unit_Soldat_Allemand_Lourd,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37092,WeaponDescriptor_Unit_Soldat_PTUR_Fagot,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37097,WeaponDescriptor_Unit_Soldat_US_Leger,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
37102,WeaponDescriptor_Unit_Soldat_US_Leger_SOLO,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37107,WeaponDescriptor_Unit_Soldat_US_Lourd,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
37113,WeaponDescriptor_Unit_Sopel,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37118,WeaponDescriptor_Unit_SpPz_Luchs_A1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37123,WeaponDescriptor_Unit_SpPz_Luchs_A2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37127,WeaponDescriptor_Unit_Spadochroniarze_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37132,WeaponDescriptor_Unit_Specialni_90,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37138,WeaponDescriptor_Unit_Spejdervogn,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37144,WeaponDescriptor_Unit_Spetsnaz,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37149,WeaponDescriptor_Unit_Spetsnaz_GRU,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37154,WeaponDescriptor_Unit_Spetsnaz_VMF,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37160,WeaponDescriptor_Unit_Spz_11_2_Kurz,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37168,WeaponDescriptor_Unit_Staf_Eenheid_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37184,WeaponDescriptor_Unit_Stinger_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37189,WeaponDescriptor_Unit_Stoottroepen_95_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37194,WeaponDescriptor_Unit_Stoottroepen_NL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37199,WeaponDescriptor_Unit_Storm,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37205,WeaponDescriptor_Unit_Stormer_HMV_UK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37213,WeaponDescriptor_Unit_Stormingenior_90_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37218,WeaponDescriptor_Unit_Stormingenior_NO,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37223,WeaponDescriptor_Unit_Stormpionjarer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37228,WeaponDescriptor_Unit_Strela_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37234,WeaponDescriptor_Unit_Strf_9040,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37239,WeaponDescriptor_Unit_Stridsvagn_103B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37244,WeaponDescriptor_Unit_Stridsvagn_103C,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37251,WeaponDescriptor_Unit_Stripbv_3021,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37257,WeaponDescriptor_Unit_Stripbv_90,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37262,WeaponDescriptor_Unit_Strop_1,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37268,WeaponDescriptor_Unit_Strop_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37275,WeaponDescriptor_Unit_Strv_103D,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37280,WeaponDescriptor_Unit_Strv_105,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37287,WeaponDescriptor_Unit_Strv_121,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37291,WeaponDescriptor_Unit_Strzala_2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37296,WeaponDescriptor_Unit_Strzelcy_Konni,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37302,WeaponDescriptor_Unit_Sturmi,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37307,WeaponDescriptor_Unit_Sturmpionier,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37313,WeaponDescriptor_Unit_Stvr_102,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37318,WeaponDescriptor_Unit_Stvr_102R,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37323,WeaponDescriptor_Unit_Stvr_104,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37328,WeaponDescriptor_Unit_Su_100_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37333,WeaponDescriptor_Unit_Su_76m_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37339,WeaponDescriptor_Unit_T34B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37345,WeaponDescriptor_Unit_T34_85M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37350,WeaponDescriptor_Unit_T34_85M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37355,WeaponDescriptor_Unit_T55,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37360,WeaponDescriptor_Unit_T55A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37365,WeaponDescriptor_Unit_T55AH_Igman,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37371,WeaponDescriptor_Unit_T55AI_Igman,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
37376,WeaponDescriptor_Unit_T55AK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37381,WeaponDescriptor_Unit_T55AM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37386,WeaponDescriptor_Unit_T55AM1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37391,WeaponDescriptor_Unit_T55AM1B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37396,WeaponDescriptor_Unit_T55AM2,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37401,WeaponDescriptor_Unit_T55AM2B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37406,WeaponDescriptor_Unit_T55AM2_Dyna1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37412,WeaponDescriptor_Unit_T55AM2_Merida,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37417,WeaponDescriptor_Unit_T55AMV1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37422,WeaponDescriptor_Unit_T55AM_Merida,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37427,WeaponDescriptor_Unit_T55A_Izvidjac,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37432,WeaponDescriptor_Unit_T55A_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37438,WeaponDescriptor_Unit_T55A_TLD,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37443,WeaponDescriptor_Unit_T55L,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37448,WeaponDescriptor_Unit_T55M_Matti,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37453,WeaponDescriptor_Unit_T55_Fin,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37458,WeaponDescriptor_Unit_T55_KOPA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37463,WeaponDescriptor_Unit_T55_Pionpsv,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37468,WeaponDescriptor_Unit_T62,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37473,WeaponDescriptor_Unit_T62_obr_1972,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37478,WeaponDescriptor_Unit_T62M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37483,WeaponDescriptor_Unit_T62M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37489,WeaponDescriptor_Unit_T62MV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37495,WeaponDescriptor_Unit_T62_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37500,WeaponDescriptor_Unit_T62_obr_1975,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37505,WeaponDescriptor_Unit_T64A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37511,WeaponDescriptor_Unit_T64B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37517,WeaponDescriptor_Unit_T64B1V_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37524,WeaponDescriptor_Unit_T64BM,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37531,WeaponDescriptor_Unit_T64BV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37536,WeaponDescriptor_Unit_T72,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37541,WeaponDescriptor_Unit_T72A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37546,WeaponDescriptor_Unit_T72A_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37551,WeaponDescriptor_Unit_T72B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37557,WeaponDescriptor_Unit_T72B1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37562,WeaponDescriptor_Unit_T72B_Obr_1987_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37568,WeaponDescriptor_Unit_T72B_Obr_1989_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37574,WeaponDescriptor_Unit_T72M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37579,WeaponDescriptor_Unit_T72M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37584,WeaponDescriptor_Unit_T72M1D,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37589,WeaponDescriptor_Unit_T72M1K_CZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37594,WeaponDescriptor_Unit_T72M1M,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37599,WeaponDescriptor_Unit_T72M1_CZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37604,WeaponDescriptor_Unit_T72M1_Wilk,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37610,WeaponDescriptor_Unit_T72S1_RDA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37616,WeaponDescriptor_Unit_T72S_CZ,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37621,WeaponDescriptor_Unit_T72S_POL,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37626,WeaponDescriptor_Unit_T72S_RDA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37631,WeaponDescriptor_Unit_T72_KOPA,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37636,WeaponDescriptor_Unit_T72_M1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37641,WeaponDescriptor_Unit_T72_MOD1,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37646,WeaponDescriptor_Unit_T72_MOD3,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37652,WeaponDescriptor_Unit_T72_Moderna,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37657,WeaponDescriptor_Unit_T72_Wilk,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37663,WeaponDescriptor_Unit_T80,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37670,WeaponDescriptor_Unit_T80A,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37676,WeaponDescriptor_Unit_T80B,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37682,WeaponDescriptor_Unit_T80BV,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37688,WeaponDescriptor_Unit_T80U,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37693,WeaponDescriptor_Unit_T80UM_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37712,WeaponDescriptor_Unit_T90S_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37717,WeaponDescriptor_Unit_T90_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37722,WeaponDescriptor_Unit_TAB71,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37728,WeaponDescriptor_Unit_TELAK_91,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37734,WeaponDescriptor_Unit_TO55,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37739,WeaponDescriptor_Unit_TO55_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37744,WeaponDescriptor_Unit_TO62,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37749,WeaponDescriptor_Unit_TOPAS_R2M,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37754,WeaponDescriptor_Unit_TOS1_Buratino,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37761,WeaponDescriptor_Unit_T_34_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37766,WeaponDescriptor_Unit_T_34_URSS,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37771,WeaponDescriptor_Unit_Tan_SAM_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37782,WeaponDescriptor_Unit_TelaK_84,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37787,WeaponDescriptor_Unit_TelaKrH_66,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37794,WeaponDescriptor_Unit_TelaKrH_71,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37801,WeaponDescriptor_Unit_TelaKrH_84,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37805,WeaponDescriptor_Unit_Teritorijalna_Odbrana,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37816,WeaponDescriptor_Unit_Terra_865BM_Musti,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37820,WeaponDescriptor_Unit_Territorials,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37830,WeaponDescriptor_Unit_Tgb_m42,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37836,WeaponDescriptor_Unit_Tiran5_Blazer,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37842,WeaponDescriptor_Unit_Tokchon_122mm_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37847,WeaponDescriptor_Unit_Tokchon_130mm_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37852,WeaponDescriptor_Unit_Tokchon_152mm_NK,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37857,WeaponDescriptor_Unit_Tor_RDA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37865,WeaponDescriptor_Unit_Tor_URSS,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37876,WeaponDescriptor_Unit_Tpz_Fuchs,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37881,WeaponDescriptor_Unit_Tpz_Fuchs_MILAN,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37893,WeaponDescriptor_Unit_Tracked_Rapier,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37900,WeaponDescriptor_Unit_Tracked_Rapier_ANZ,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37911,WeaponDescriptor_Unit_Tungunska_RDA,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37916,WeaponDescriptor_Unit_Type96_JAP,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37921,WeaponDescriptor_Unit_Type_531C_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37926,WeaponDescriptor_Unit_Type_55_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37931,WeaponDescriptor_Unit_Type_56_APC_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37936,WeaponDescriptor_Unit_Type_56_CHI,WeaponManagerController,Collection[1],Collection[29],Collection[4],null
37941,WeaponDescriptor_Unit_Type_59_120_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37948,WeaponDescriptor_Unit_Type_59_IIA_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37953,WeaponDescriptor_Unit_Type_59_II_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37958,WeaponDescriptor_Unit_Type_59_I_CHI,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37963,WeaponDescriptor_Unit_Type_59_NK,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
37968,WeaponDescriptor_Unit_Type_59_Strela,WeaponManagerController,Collection[3],Collection[29],Collection[4],null
37973,WeaponDescriptor_Unit_Type_60_JAP,WeaponManagerController,Collection[2],Collection[29],Collection[4],null
